Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
0.062500	0.657346  	0.656317  	0.667484  	0.667484  	0.0134772 	0.0150303 	0.00699783	0.00999101	0.00574925
0.065000	0.676788  	0.675727  	0.686971  	0.686971  	0.0137535 	0.0155035 	0.00735005	0.010476  	0.00604694
0.067500	0.696231  	0.695138  	0.706459  	0.706459  	0.0140298 	0.0159768 	0.00770228	0.010961  	0.00634463
0.070000	0.715673  	0.714548  	0.725946  	0.725946  	0.0143061 	0.01645   	0.00805451	0.011446  	0.00664232
0.072500	0.735295  	0.734138  	0.745563  	0.745563  	0.0145982 	0.016907  	0.00843806	0.0119701 	0.00696819
0.075000	0.754917  	0.753727  	0.765181  	0.765181  	0.0148903 	0.017364  	0.00882161	0.0124941 	0.00729407
0.077500	0.774538  	0.773317  	0.784798  	0.784798  	0.0151824 	0.017821  	0.00920516	0.0130182 	0.00761995
0.080000	0.79416   	0.792907  	0.804416  	0.804416  	0.0154745 	0.018278  	0.00958871	0.0135423 	0.00794583
0.082500	0.814081  	0.812795  	0.82429   	0.82429   	0.0157835 	0.0187292 	0.010002  	0.0141028 	0.0082988 
0.085000	0.834003  	0.832684  	0.844164  	0.844164  	0.0160926 	0.0191804 	0.0104154 	0.0146633 	0.00865176
0.087500	0.853924  	0.852573  	0.864038  	0.864038  	0.0164017 	0.0196315 	0.0108287 	0.0152239 	0.00900473
0.090000	0.873846  	0.872462  	0.883912  	0.883912  	0.0167108 	0.0200827 	0.011242  	0.0157844 	0.00935769
0.092500	0.894138  	0.892721  	0.904126  	0.904126  	0.0170376 	0.0205341 	0.0116825 	0.0163773 	0.00973574
0.095000	0.914431  	0.912981  	0.92434   	0.92434   	0.0173644 	0.0209855 	0.0121231 	0.0169702 	0.0101138 
0.097500	0.934724  	0.93324   	0.944554  	0.944554  	0.0176912 	0.0214369 	0.0125636 	0.0175631 	0.0104918 
0.100000	0.955016  	0.9535    	0.964768  	0.964768  	0.018018  	0.0218883 	0.0130041 	0.018156  	0.0108699 
0.102500	0.97594   	0.974389  	0.98559   	0.98559   	0.0183717 	0.0223465 	0.0134382 	0.0187356 	0.0112442 
0.105000	0.996864  	0.995278  	1.00641   	1.00641   	0.0187254 	0.0228047 	0.0138722 	0.0193151 	0.0116186 
0.107500	1.01779   	1.01617   	1.02723   	1.02723   	0.019079  	0.0232629 	0.0143063 	0.0198947 	0.0119929 
0.110000	1.03871   	1.03706   	1.04806   	1.04806   	0.0194327 	0.0237211 	0.0147404 	0.0204742 	0.0123673 
0.112500	1.05964   	1.05795   	1.06888   	1.06888   	0.0197864 	0.0241793 	0.0151744 	0.0210537 	0.0127416 
0.115000	1.08056   	1.07884   	1.0897    	1.0897    	0.02014   	0.0246375 	0.0156085 	0.0216333 	0.013116  
0.117500	1.10148   	1.09973   	1.11052   	1.11052   	0.0204937 	0.0250957 	0.0160426 	0.0222128 	0.0134903 
0.120000	1.12241   	1.12062   	1.13134   	1.13134   	0.0208474 	0.0255539 	0.0164766 	0.0227924 	0.0138647 
0.122500	1.14422   	1.14239   	1.15306   	1.15306   	0.0212359 	0.026026  	0.0168693 	0.0233117 	0.0142053 
0.125000	1.16604   	1.16417   	1.17477   	1.17477   	0.0216243 	0.0264981 	0.0172619 	0.0238309 	0.0145458 
0.127500	1.18785   	1.18595   	1.19649   	1.19649   	0.0220128 	0.0269702 	0.0176546 	0.0243502 	0.0148864 
0.130000	1.20967   	1.20773   	1.2182    	1.2182    	0.0224013 	0.0274424 	0.0180472 	0.0248695 	0.0152269 
0.132500	1.23148   	1.22951   	1.23992   	1.23992   	0.0227897 	0.0279145 	0.0184399 	0.0253888 	0.0155675 
0.135000	1.2533    	1.25129   	1.26163   	1.26163   	0.0231782 	0.0283866 	0.0188326 	0.0259081 	0.015908  
0.137500	1.27511   	1.27307   	1.28335   	1.28335   	0.0235667 	0.0288587 	0.0192252 	0.0264274 	0.0162486 
0.140000	1.29693   	1.29485   	1.30506   	1.30506   	0.0239551 	0.0293308 	0.0196179 	0.0269467 	0.0165891 
0.142500	1.31964   	1.31753   	1.32771   	1.32771   	0.024376  	0.0298186 	0.0199869 	0.0273876 	0.016911  
0.145000	1.34236   	1.34021   	1.35035   	1.35035   	0.0247969 	0.0303063 	0.020356  	0.0278284 	0.0172328 
0.147500	1.36508   	1.36289   	1.37299   	1.37299   	0.0252178 	0.0307941 	0.020725  	0.0282693 	0.0175547 
0.150000	1.38779   	1.38557   	1.39564   	1.39564   	0.0256387 	0.0312819 	0.021094  	0.0287102 	0.0178765 
0.152500	1.41051   	1.40825   	1.41828   	1.41828   	0.0260597 	0.0317697 	0.0214631 	0.0291511 	0.0181984 
0.155000	1.43323   	1.43093   	1.44092   	1.44092   	0.0264806 	0.0322574 	0.0218321 	0.029592  	0.0185202 
0.157500	1.45595   	1.45361   	1.46357   	1.46357   	0.0269015 	0.0327452 	0.0222011 	0.0300329 	0.0188421 
0.160000	1.47866   	1.47629   	1.48621   	1.48621   	0.0273224 	0.033233  	0.0225702 	0.0304738 	0.0191639 
0.162500	1.50227   	1.49986   	1.50978   	1.50978   	0.027773  	0.0337362 	0.0229235 	0.0308895 	0.0194737 
0.165000	1.52588   	1.52343   	1.53335   	1.53335   	0.0282236 	0.0342393 	0.0232769 	0.0313052 	0.0197835 
0.167500	1.54949   	1.547     	1.55693   	1.55693   	0.0286741 	0.0347425 	0.0236302 	0.0317209 	0.0200933 
0.170000	1.5731    	1.57057   	1.5805    	1.5805    	0.0291247 	0.0352457 	0.0239836 	0.0321367 	0.020403  
0.172500	1.59671   	1.59414   	1.60407   	1.60407   	0.0295753 	0.0357489 	0.0243369 	0.0325524 	0.0207128 
0.175000	1.62032   	1.61771   	1.62764   	1.62764   	0.0300259 	0.036252  	0.0246903 	0.0329681 	0.0210226 
0.177500	1.64393   	1.64128   	1.65121   	1.65121   	0.0304765 	0.0367552 	0.0250437 	0.0333838 	0.0213324 
0.180000	1.66753   	1.66485   	1.67479   	1.67479   	0.0309271 	0.0372584 	0.025397  	0.0337995 	0.0216422 
0.182500	1.69202   	1.68929   	1.69927   	1.69927   	0.0314049 	0.037776  	0.0257373 	0.0341972 	0.021942  
0.185000	1.7165    	1.71374   	1.72376   	1.72376   	0.0318826 	0.0382937 	0.0260775 	0.0345948 	0.0222418 
0.187500	1.74098   	1.73818   	1.74824   	1.74824   	0.0323603 	0.0388113 	0.0264178 	0.0349924 	0.0225416 
0.190000	1.76547   	1.76262   	1.77273   	1.77273   	0.032838  	0.039329  	0.0267581 	0.03539   	0.0228414 
0.192500	1.78995   	1.78707   	1.79721   	1.79721   	0.0333158 	0.0398466 	0.0270983 	0.0357877 	0.0231412 
0.195000	1.81443   	1.81151   	1.82169   	1.82169   	0.0337935 	0.0403643 	0.0274386 	0.0361853 	0.023441  
0.197500	1.83892   	1.83595   	1.84618   	1.84618   	0.0342712 	0.0408819 	0.0277789 	0.0365829 	0.0237409 
0.200000	1.8634    	1.86039   	1.87066   	1.87066   	0.0347489 	0.0413996 	0.0281191 	0.0369805 	0.0240407 
0.202500	1.88937   	1.88632   	1.89669   	1.89669   	0.0352688 	0.04194   	0.02846   	0.0373761 	0.0243426 
0.205000	1.91534   	1.91225   	1.92272   	1.92272   	0.0357887 	0.0424805 	0.0288008 	0.0377716 	0.0246446 
0.207500	1.94131   	1.93818   	1.94875   	1.94875   	0.0363085 	0.0430209 	0.0291416 	0.0381671 	0.0249465 
0.210000	1.96728   	1.9641    	1.97478   	1.97478   	0.0368284 	0.0435614 	0.0294824 	0.0385627 	0.0252485 
0.212500	1.99325   	1.99003   	2.00081   	2.00081   	0.0373483 	0.0441018 	0.0298232 	0.0389582 	0.0255504 
0.215000	2.01922   	2.01596   	2.02684   	2.02684   	0.0378682 	0.0446423 	0.030164  	0.0393538 	0.0258524 
0.217500	2.04519   	2.04188   	2.05287   	2.05287   	0.038388  	0.0451827 	0.0305049 	0.0397493 	0.0261543 
0.220000	2.07116   	2.06781   	2.0789    	2.0789    	0.0389079 	0.0457232 	0.0308457 	0.0401448 	0.0264563 
0.222500	2.09713   	2.09374   	2.10492   	2.10492   	0.0394278 	0.0462636 	0.0311865 	0.0405404 	0.0267582 
0.225000	2.12309   	2.11966   	2.13095   	2.13095   	0.0399476 	0.0468041 	0.0315273 	0.0409359 	0.0270602 
0.227500	2.14906   	2.14559   	2.15698   	2.15698   	0.0404675 	0.0473445 	0.0318681 	0.0413315 	0.0273621 
0.230000	2.17503   	2.17152   	2.18301   	2.18301   	0.0409874 	0.0478849 	0.0322089 	0.041727  	0.0276641 
0.232500	2.201     	2.19745   	2.20904   	2.20904   	0.0415072 	0.0484254 	0.0325498 	0.0421225 	0.027966  
0.235000	2.22697   	2.22337   	2.23507   	2.23507   	0.0420271 	0.0489658 	0.0328906 	0.0425181 	0.028268  
0.237500	2.25294   	2.2493    	2.2611    	2.2611    	0.042547  	0.0495063 	0.0332314 	0.0429136 	0.0285699 
0.240000	2.27891   	2.27523   	2.28713   	2.28713   	0.0430669 	0.0500467 	0.0335722 	0.0433091 	0.0288719 
0.242500	2.30488   	2.30115   	2.31315   	2.31315   	0.0435867 	0.0505872 	0.033913  	0.0437047 	0.0291739 
0.245000	2.33085   	2.32708   	2.33918   	2.33918   	0.0441066 	0.0511276 	0.0342538 	0.0441002 	0.0294758 
0.247500	2.35682   	2.35301   	2.36521   	2.36521   	0.0446265 	0.0516681 	0.0345947 	0.0444958 	0.0297778 
0.250000	2.38279   	2.37893   	2.39124   	2.39124   	0.0451463 	0.0522085 	0.0349355 	0.0448913 	0.0300797 
0.252500	2.41082   	2.40691   	2.41938   	2.41938   	0.0457195 	0.052778  	0.035276  	0.0452842 	0.0303837 
0.255000	2.43884   	2.43489   	2.44752   	2.44752   	0.0462927 	0.0533474 	0.0356165 	0.045677  	0.0306876 
0.257500	2.46687   	2.46287   	2.47566   	2.47566   	0.0468659 	0.0539169 	0.0359571 	0.0460699 	0.0309916 
0.260000	2.49489   	2.49085   	2.5038    	2.5038    	0.0474391 	0.0544863 	0.0362976 	0.0464628 	0.0312955 
0.262500	2.52292   	2.51883   	2.53194   	2.53194   	0.0480122 	0.0550558 	0.0366382 	0.0468556 	0.0315995 
0.265000	2.55094   	2.54681   	2.56008   	2.56008   	0.0485854 	0.0556252 	0.0369787 	0.0472485 	0.0319035 
0.267500	2.57897   	2.57479   	2.58822   	2.58822   	0.0491586 	0.0561947 	0.0373192 	0.0476413 	0.0322074 
0.270000	2.60699   	2.60277   	2.61636   	2.61636   	0.0497318 	0.0567642 	0.0376598 	0.0480342 	0.0325114 
0.272500	2.63502   	2.63075   	2.6445    	2.6445    	0.050305  	0.0573336 	0.0380003 	0.0484271 	0.0328153 
0.275000	2.66304   	2.65873   	2.67264   	2.67264   	0.0508781 	0.0579031 	0.0383409 	0.0488199 	0.0331193 
0.277500	2.69107   	2.68671   	2.70078   	2.70078   	0.0514513 	0.0584725 	0.0386814 	0.0492128 	0.0334233 
0.280000	2.71909   	2.71469   	2.72892   	2.72892   	0.0520245 	0.059042  	0.0390219 	0.0496057 	0.0337272 
0.282500	2.74712   	2.74267   	2.75706   	2.75706   	0.0525977 	0.0596114 	0.0393625 	0.0499985 	0.0340312 
0.285000	2.77514   	2.77065   	2.78519   	2.78519   	0.0531709 	0.0601809 	0.039703  	0.0503914 	0.0343351 
0.287500	2.80317   	2.79862   	2.81333   	2.81333   	0.0537441 	0.0607503 	0.0400435 	0.0507843 	0.0346391 
0.290000	2.83119   	2.8266    	2.84147   	2.84147   	0.0543172 	0.0613198 	0.0403841 	0.0511771 	0.0349431 
0.292500	2.85922   	2.85458   	2.86961   	2.86961   	0.0548904 	0.0618892 	0.0407246 	0.05157   	0.035247  
0.295000	2.88724   	2.88256   	2.89775   	2.89775   	0.0554636 	0.0624587 	0.0410652 	0.0519629 	0.035551  
0.297500	2.91527   	2.91054   	2.92589   	2.92589   	0.0560368 	0.0630282 	0.0414057 	0.0523557 	0.0358549 
0.300000	2.9433    	2.93852   	2.95403   	2.95403   	0.05661   	0.0635976 	0.0417462 	0.0527486 	0.0361589 
0.302500	2.97331   	2.96849   	2.98419   	2.98419   	0.0572313 	0.0641935 	0.0420873 	0.0531406 	0.0364654 
0.305000	3.00333   	2.99846   	3.01434   	3.01434   	0.0578527 	0.0647893 	0.0424284 	0.0535327 	0.0367718 
0.307500	3.03335   	3.02843   	3.0445    	3.0445    	0.058474  	0.0653852 	0.0427695 	0.0539248 	0.0370783 
0.310000	3.06337   	3.05839   	3.07466   	3.07466   	0.0590954 	0.0659811 	0.0431105 	0.0543168 	0.0373848 
0.312500	3.09338   	3.08836   	3.10481   	3.10481   	0.0597167 	0.0665769 	0.0434516 	0.0547089 	0.0376913 
0.315000	3.1234    	3.11833   	3.13497   	3.13497   	0.0603381 	0.0671728 	0.0437927 	0.055101  	0.0379977 
0.317500	3.15342   	3.1483    	3.16513   	3.16513   	0.0609594 	0.0677687 	0.0441338 	0.055493  	0.0383042 
0.320000	3.18344   	3.17827   	3.19528   	3.19528   	0.0615808 	0.0683645 	0.0444748 	0.0558851 	0.0386107 
0.322500	3.21345   	3.20824   	3.22544   	3.22544   	0.0622022 	0.0689604 	0.0448159 	0.0562772 	0.0389171 
0.325000	3.24347   	3.23821   	3.25559   	3.25559   	0.0628235 	0.0695563 	0.045157  	0.0566692 	0.0392236 
0.327500	3.27349   	3.26817   	3.28575   	3.28575   	0.0634449 	0.0701521 	0.0454981 	0.0570613 	0.0395301 
0.330000	3.30351   	3.29814   	3.31591   	3.31591   	0.0640662 	0.070748  	0.0458391 	0.0574534 	0.0398366 
0.332500	3.33352   	3.32811   	3.34606   	3.34606   	0.0646876 	0.0713438 	0.0461802 	0.0578454 	0.040143  
0.335000	3.36354   	3.35808   	3.37622   	3.37622   	0.0653089 	0.0719397 	0.0465213 	0.0582375 	0.0404495 
0.337500	3.39356   	3.38805   	3.40638   	3.40638   	0.0659303 	0.0725356 	0.0468624 	0.0586296 	0.040756  
0.340000	3.42358   	3.41802   	3.43653   	3.43653   	0.0665516 	0.0731314 	0.0472034 	0.0590216 	0.0410625 
0.342500	3.45359   	3.44798   	3.46669   	3.46669   	0.067173  	0.0737273 	0.0475445 	0.0594137 	0.0413689 
0.345000	3.48361   	3.47795   	3.49684   	3.49684   	0.0677943 	0.0743232 	0.0478856 	0.0598058 	0.0416754 
0.347500	3.51363   	3.50792   	3.527     	3.527     	0.0684157 	0.074919  	0.0482267 	0.0601978 	0.0419819 
0.350000	3.54365   	3.53789   	3.55716   	3.55716   	0.0690371 	0.0755149 	0.0485677 	0.0605899 	0.0422883 
0.352500	3.57561   	3.5698    	3.58926   	3.58926   	0.0697038 	0.0761359 	0.0489178 	0.0609907 	0.0426043 
0.355000	3.60757   	3.60171   	3.62137   	3.62137   	0.0703706 	0.0767569 	0.0492679 	0.0613915 	0.0429203 
0.357500	3.63954   	3.63362   	3.65347   	3.65347   	0.0710374 	0.077378  	0.0496179 	0.0617923 	0.0432363 
0.360000	3.6715    	3.66553   	3.68557   	3.68557   	0.0717041 	0.077999  	0.049968  	0.062193  	0.0435523 
0.362500	3.70346   	3.69744   	3.71768   	3.71768   	0.0723709 	0.07862   	0.050318  	0.0625938 	0.0438683 
0.365000	3.73542   	3.72935   	3.74978   	3.74978   	0.0730377 	0.079241  	0.0506681 	0.0629946 	0.0441843 
0.367500	3.76739   	3.76126   	3.78189   	3.78189   	0.0737045 	0.0798621 	0.0510182 	0.0633954 	0.0445003 
0.370000	3.79935   	3.79317   	3.81399   	3.81399   	0.0743712 	0.0804831 	0.0513682 	0.0637962 	0.0448162 
0.372500	3.83131   	3.82508   	3.84609   	3.84609   	0.075038  	0.0811041 	0.0517183 	0.064197  	0.0451322 
0.375000	3.86327   	3.85699   	3.8782    	3.8782    	0.0757048 	0.0817251 	0.0520683 	0.0645978 	0.0454482 
0.377500	3.89524   	3.8889    	3.9103    	3.9103    	0.0763716 	0.0823462 	0.0524184 	0.0649986 	0.0457642 
0.380000	3.9272    	3.92081   	3.94241   	3.94241   	0.0770383 	0.0829672 	0.0527685 	0.0653994 	0.0460802 
0.382500	3.95916   	3.95272   	3.97451   	3.97451   	0.0777051 	0.0835882 	0.0531185 	0.0658001 	0.0463962 
0.385000	3.99112   	3.98463   	4.00662   	4.00662   	0.0783719 	0.0842092 	0.0534686 	0.0662009 	0.0467122 
0.387500	4.02309   	4.01654   	4.03872   	4.03872   	0.0790387 	0.0848303 	0.0538186 	0.0666017 	0.0470282 
0.390000	4.05505   	4.04845   	4.07082   	4.07082   	0.0797054 	0.0854513 	0.0541687 	0.0670025 	0.0473441 
0.392500	4.08701   	4.08037   	4.10293   	4.10293   	0.0803722 	0.0860723 	0.0545188 	0.0674033 	0.0476601 
0.395000	4.11898   	4.11228   	4.13503   	4.13503   	0.081039  	0.0866933 	0.0548688 	0.0678041 	0.0479761 
0.397500	4.15094   	4.14419   	4.16714   	4.16714   	0.0817058 	0.0873143 	0.0552189 	0.0682049 	0.0482921 
0.400000	4.1829    	4.1761    	4.19924   	4.19924   	0.0823725 	0.0879354 	0.055569  	0.0686057 	0.0486081 
0.402500	4.21677   	4.20991   	4.23324   	4.23324   	0.0830832 	0.0885809 	0.0559254 	0.0690132 	0.0489313 
0.405000	4.25064   	4.24372   	4.26724   	4.26724   	0.0837938 	0.0892265 	0.0562818 	0.0694207 	0.0492546 
0.407500	4.28451   	4.27754   	4.30124   	4.30124   	0.0845045 	0.0898721 	0.0566382 	0.0698282 	0.0495778 
0.410000	4.31838   	4.31135   	4.33524   	4.33524   	0.0852151 	0.0905177 	0.0569947 	0.0702358 	0.049901  
0.412500	4.35225   	4.34517   	4.36924   	4.36924   	0.0859257 	0.0911632 	0.0573511 	0.0706433 	0.0502242 
0.415000	4.38612   	4.37898   	4.40324   	4.40324   	0.0866364 	0.0918088 	0.0577075 	0.0710508 	0.0505475 
0.417500	4.41999   	4.4128    	4.43724   	4.43724   	0.087347  	0.0924544 	0.0580639 	0.0714583 	0.0508707 
0.420000	4.45386   	4.44661   	4.47124   	4.47124   	0.0880577 	0.0931    	0.0584204 	0.0718659 	0.0511939 
0.422500	4.48773   	4.48042   	4.50524   	4.50524   	0.0887683 	0.0937455 	0.0587768 	0.0722734 	0.0515171 
0.425000	4.5216    	4.51424   	4.53924   	4.53924   	0.0894789 	0.0943911 	0.0591332 	0.0726809 	0.0518404 
0.427500	4.55547   	4.54805   	4.57324   	4.57324   	0.0901896 	0.0950367 	0.0594896 	0.0730884 	0.0521636 
0.430000	4.58934   	4.58187   	4.60724   	4.60724   	0.0909002 	0.0956823 	0.0598461 	0.073496  	0.0524868 
0.432500	4.62321   	4.61568   	4.64124   	4.64124   	0.0916109 	0.0963278 	0.0602025 	0.0739035 	0.05281   
0.435000	4.65708   	4.6495    	4.67524   	4.67524   	0.0923215 	0.0969734 	0.0605589 	0.074311  	0.0531333 
0.437500	4.69095   	4.68331   	4.70924   	4.70924   	0.0930322 	0.097619  	0.0609153 	0.0747185 	0.0534565 
0.440000	4.72482   	4.71712   	4.74325   	4.74325   	0.0937428 	0.0982646 	0.0612718 	0.0751261 	0.0537797 
0.442500	4.75869   	4.75094   	4.77725   	4.77725   	0.0944534 	0.0989101 	0.0616282 	0.0755336 	0.054103  
0.445000	4.79256   	4.78475   	4.81125   	4.81125   	0.0951641 	0.0995557 	0.0619846 	0.0759411 	0.0544262 
0.447500	4.82643   	4.81857   	4.84525   	4.84525   	0.0958747 	0.100201  	0.062341  	0.0763486 	0.0547494 
0.450000	4.8603    	4.85238   	4.87925   	4.87925   	0.0965854 	0.100847  	0.0626975 	0.0767562 	0.0550726 
0.452500	4.89604   	4.88807   	4.9151    	4.9151    	0.0973389 	0.101517  	0.063064  	0.0771735 	0.0554062 
0.455000	4.93178   	4.92375   	4.95096   	4.95096   	0.0980925 	0.102186  	0.0634305 	0.0775909 	0.0557397 
0.457500	4.96753   	4.95944   	4.98681   	4.98681   	0.0988461 	0.102856  	0.0637971 	0.0780083 	0.0560733 
0.460000	5.00327   	4.99512   	5.02267   	5.02267   	0.0995996 	0.103526  	0.0641636 	0.0784257 	0.0564069 
0.462500	5.03902   	5.03081   	5.05852   	5.05852   	0.100353  	0.104196  	0.0645302 	0.0788431 	0.0567404 
0.465000	5.07476   	5.0665    	5.09438   	5.09438   	0.101107  	0.104866  	0.0648967 	0.0792605 	0.057074  
0.467500	5.11051   	5.10218   	5.13023   	5.13023   	0.10186   	0.105536  	0.0652633 	0.0796778 	0.0574075 
0.470000	5.14625   	5.13787   	5.16609   	5.16609   	0.102614  	0.106205  	0.0656298 	0.0800952 	0.0577411 
0.472500	5.18199   	5.17355   	5.20195   	5.20195   	0.103367  	0.106875  	0.0659964 	0.0805126 	0.0580746 
0.475000	5.21774   	5.20924   	5.2378    	5.2378    	0.104121  	0.107545  	0.0663629 	0.08093   	0.0584082 
0.477500	5.25348   	5.24492   	5.27366   	5.27366   	0.104875  	0.108215  	0.0667295 	0.0813474 	0.0587417 
0.480000	5.28923   	5.28061   	5.30951   	5.30951   	0.105628  	0.108885  	0.067096  	0.0817647 	0.0590753 
0.482500	5.32497   	5.3163    	5.34537   	5.34537   	0.106382  	0.109554  	0.0674626 	0.0821821 	0.0594088 
0.485000	5.36072   	5.35198   	5.38122   	5.38122   	0.107135  	0.110224  	0.0678291 	0.0825995 	0.0597424 
0.487500	5.39646   	5.38767   	5.41708   	5.41708   	0.107889  	0.110894  	0.0681956 	0.0830169 	0.0600759 
0.490000	5.43221   	5.42335   	5.45293   	5.45293   	0.108642  	0.111564  	0.0685622 	0.0834343 	0.0604095 
0.492500	5.46795   	5.45904   	5.48879   	5.48879   	0.109396  	0.112234  	0.0689287 	0.0838517 	0.060743  
0.495000	5.50369   	5.49473   	5.52465   	5.52465   	0.110149  	0.112903  	0.0692953 	0.084269  	0.0610766 
0.497500	5.53944   	5.53041   	5.5605    	5.5605    	0.110903  	0.113573  	0.0696618 	0.0846864 	0.0614101 
0.500000	5.57518   	5.5661    	5.59636   	5.59636   	0.111657  	0.114243  	0.0700284 	0.0851038 	0.0617437 
0.502500	5.61368   	5.60453   	5.63493   	5.63493   	0.112473  	0.114949  	0.0704085 	0.0855353 	0.0620913 
0.505000	5.65218   	5.64297   	5.6735    	5.6735    	0.11329   	0.115655  	0.0707887 	0.0859667 	0.062439  
0.507500	5.69068   	5.68141   	5.71208   	5.71208   	0.114107  	0.11636   	0.0711688 	0.0863982 	0.0627866 
0.510000	5.72918   	5.71985   	5.75065   	5.75065   	0.114924  	0.117066  	0.071549  	0.0868297 	0.0631343 
0.512500	5.76768   	5.75828   	5.78922   	5.78922   	0.11574   	0.117772  	0.0719291 	0.0872611 	0.0634819 
0.515000	5.80619   	5.79672   	5.8278    	5.8278    	0.116557  	0.118478  	0.0723093 	0.0876926 	0.0638296 
0.517500	5.84469   	5.83516   	5.86637   	5.86637   	0.117374  	0.119184  	0.0726894 	0.0881241 	0.0641772 
0.520000	5.88319   	5.8736    	5.90494   	5.90494   	0.118191  	0.119889  	0.0730695 	0.0885555 	0.0645249 
0.522500	5.92169   	5.91203   	5.94352   	5.94352   	0.119007  	0.120595  	0.0734497 	0.088987  	0.0648725 
0.525000	5.96019   	5.95047   	5.98209   	5.98209   	0.119824  	0.121301  	0.0738298 	0.0894185 	0.0652202 
0.527500	5.99869   	5.98891   	6.02066   	6.02066   	0.120641  	0.122007  	0.07421   	0.08985   	0.0655678 
0.530000	6.03719   	6.02735   	6.05924   	6.05924   	0.121458  	0.122713  	0.0745901 	0.0902814 	0.0659155 
0.532500	6.07569   	6.06578   	6.09781   	6.09781   	0.122274  	0.123418  	0.0749703 	0.0907129 	0.0662631 
0.535000	6.11419   	6.10422   	6.13639   	6.13639   	0.123091  	0.124124  	0.0753504 	0.0911444 	0.0666108 
0.537500	6.15269   	6.14266   	6.17496   	6.17496   	0.123908  	0.12483   	0.0757306 	0.0915758 	0.0669584 
