Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
0.337500	3.33806   	3.50593   	3.4032    	3.4032    	0.0571161 	0.0691468 	0.0216937 	0.0301247 	0.0180444 
0.340000	3.37049   	3.54      	3.4363    	3.4363    	0.0577173 	0.0698349 	0.0218714 	0.0303555 	0.0181991 
0.342500	3.40292   	3.57407   	3.4694    	3.4694    	0.0583186 	0.0705229 	0.0220491 	0.0305863 	0.0183538 
0.345000	3.43535   	3.60814   	3.5025    	3.5025    	0.0589199 	0.0712109 	0.0222267 	0.0308172 	0.0185085 
0.347500	3.46777   	3.64221   	3.53559   	3.53559   	0.0595212 	0.071899  	0.0224044 	0.031048  	0.0186632 
0.350000	3.5002    	3.67628   	3.56869   	3.56869   	0.0601225 	0.072587  	0.0225821 	0.0312788 	0.0188179 
0.352500	3.53505   	3.7129    	3.60428   	3.60428   	0.0607731 	0.0733057 	0.0227692 	0.0315192 	0.0189818 
0.355000	3.5699    	3.74951   	3.63987   	3.63987   	0.0614238 	0.0740244 	0.0229563 	0.0317595 	0.0191457 
0.357500	3.60475   	3.78613   	3.67546   	3.67546   	0.0620744 	0.074743  	0.0231434 	0.0319998 	0.0193096 
0.360000	3.6396    	3.82274   	3.71105   	3.71105   	0.062725  	0.0754617 	0.0233305 	0.0322402 	0.0194736 
0.362500	3.67445   	3.85936   	3.74665   	3.74665   	0.0633757 	0.0761804 	0.0235176 	0.0324805 	0.0196375 
0.365000	3.7093    	3.89597   	3.78224   	3.78224   	0.0640263 	0.0768991 	0.0237047 	0.0327208 	0.0198014 
0.367500	3.74415   	3.93259   	3.81783   	3.81783   	0.0646769 	0.0776178 	0.0238918 	0.0329612 	0.0199653 
0.370000	3.779     	3.9692    	3.85342   	3.85342   	0.0653276 	0.0783365 	0.0240789 	0.0332015 	0.0201292 
0.372500	3.81385   	4.00582   	3.88901   	3.88901   	0.0659782 	0.0790552 	0.024266  	0.0334418 	0.0202931 
0.375000	3.8487    	4.04243   	3.9246    	3.9246    	0.0666288 	0.0797739 	0.0244531 	0.0336822 	0.020457  
0.377500	3.88355   	4.07905   	3.96019   	3.96019   	0.0672795 	0.0804925 	0.0246402 	0.0339225 	0.0206209 
0.380000	3.9184    	4.11567   	3.99578   	3.99578   	0.0679301 	0.0812112 	0.0248273 	0.0341628 	0.0207848 
0.382500	3.95325   	4.15228   	4.03137   	4.03137   	0.0685807 	0.0819299 	0.0250144 	0.0344032 	0.0209487 
0.385000	3.9881    	4.1889    	4.06696   	4.06696   	0.0692314 	0.0826486 	0.0252015 	0.0346435 	0.0211126 
