Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
0.832500	6.88142   	7.26502   	7.62124   	7.62124   	0.045206  	0.0323884 	0.0481471 	0.0688813 	0.0413505 
0.835000	6.9019    	7.28664   	7.64282   	7.64282   	0.0453054 	0.0324615 	0.0482531 	0.0690195 	0.0414472 
0.837500	6.92238   	7.30827   	7.66439   	7.66439   	0.0454049 	0.0325347 	0.048359  	0.0691578 	0.0415439 
0.840000	6.94285   	7.32989   	7.68597   	7.68597   	0.0455044 	0.0326078 	0.048465  	0.0692961 	0.0416406 
0.842500	6.96333   	7.35151   	7.70755   	7.70755   	0.0456039 	0.032681  	0.048571  	0.0694343 	0.0417373 
0.845000	6.98381   	7.37313   	7.72913   	7.72913   	0.0457033 	0.0327541 	0.0486769 	0.0695726 	0.041834  
0.847500	7.00428   	7.39476   	7.75071   	7.75071   	0.0458028 	0.0328273 	0.0487829 	0.0697109 	0.0419307 
0.850000	7.02476   	7.41638   	7.77229   	7.77229   	0.0459023 	0.0329004 	0.0488889 	0.0698491 	0.0420273 
0.852500	7.04523   	7.438     	7.79387   	7.79387   	0.0460018 	0.0329736 	0.0489948 	0.0699874 	0.042124  
0.855000	7.06571   	7.45963   	7.81545   	7.81545   	0.0461012 	0.0330467 	0.0491008 	0.0701257 	0.0422207 
0.857500	7.08619   	7.48125   	7.83703   	7.83703   	0.0462007 	0.0331199 	0.0492068 	0.0702639 	0.0423174 
0.860000	7.10666   	7.50287   	7.85861   	7.85861   	0.0463002 	0.033193  	0.0493127 	0.0704022 	0.0424141 
0.862500	7.12714   	7.52449   	7.88019   	7.88019   	0.0463996 	0.0332662 	0.0494187 	0.0705404 	0.0425108 
0.865000	7.14762   	7.54612   	7.90177   	7.90177   	0.0464991 	0.0333393 	0.0495247 	0.0706787 	0.0426075 
0.867500	7.16809   	7.56774   	7.92335   	7.92335   	0.0465986 	0.0334125 	0.0496306 	0.070817  	0.0427042 
0.870000	7.18857   	7.58936   	7.94493   	7.94493   	0.0466981 	0.0334856 	0.0497366 	0.0709552 	0.0428008 
0.872500	7.20904   	7.61098   	7.96651   	7.96651   	0.0467975 	0.0335588 	0.0498426 	0.0710935 	0.0428975 
0.875000	7.22952   	7.63261   	7.98809   	7.98809   	0.046897  	0.0336319 	0.0499486 	0.0712318 	0.0429942 
0.877500	7.25      	7.65423   	8.00967   	8.00967   	0.0469965 	0.0337051 	0.0500545 	0.07137   	0.0430909 
0.880000	7.27047   	7.67585   	8.03125   	8.03125   	0.047096  	0.0337782 	0.0501605 	0.0715083 	0.0431876 
0.882500	7.29095   	7.69748   	8.05283   	8.05283   	0.0471954 	0.0338514 	0.0502665 	0.0716466 	0.0432843 
0.885000	7.31143   	7.7191    	8.07441   	8.07441   	0.0472949 	0.0339245 	0.0503724 	0.0717848 	0.043381  
0.887500	7.3319    	7.74072   	8.09598   	8.09598   	0.0473944 	0.0339976 	0.0504784 	0.0719231 	0.0434777 
0.890000	7.35238   	7.76234   	8.11756   	8.11756   	0.0474939 	0.0340708 	0.0505844 	0.0720613 	0.0435743 
0.892500	7.37285   	7.78397   	8.13914   	8.13914   	0.0475933 	0.0341439 	0.0506903 	0.0721996 	0.043671  
0.895000	7.39333   	7.80559   	8.16072   	8.16072   	0.0476928 	0.0342171 	0.0507963 	0.0723379 	0.0437677 
0.897500	7.41381   	7.82721   	8.1823    	8.1823    	0.0477923 	0.0342902 	0.0509023 	0.0724761 	0.0438644 
0.900000	7.43428   	7.84884   	8.20388   	8.20388   	0.0478917 	0.0343634 	0.0510082 	0.0726144 	0.0439611 
0.902500	7.45514   	7.87086   	8.22592   	8.22592   	0.0479935 	0.0344378 	0.0511113 	0.072747  	0.0440558 
0.905000	7.476     	7.89289   	8.24796   	8.24796   	0.0480954 	0.0345123 	0.0512143 	0.0728796 	0.0441505 
0.907500	7.49686   	7.91492   	8.27      	8.27      	0.0481972 	0.0345867 	0.0513173 	0.0730122 	0.0442452 
0.910000	7.51772   	7.93694   	8.29204   	8.29204   	0.048299  	0.0346611 	0.0514204 	0.0731448 	0.0443399 
0.912500	7.53858   	7.95897   	8.31408   	8.31408   	0.0484008 	0.0347356 	0.0515234 	0.0732774 	0.0444346 
0.915000	7.55943   	7.98099   	8.33612   	8.33612   	0.0485026 	0.03481   	0.0516264 	0.07341   	0.0445293 
0.917500	7.58029   	8.00302   	8.35815   	8.35815   	0.0486044 	0.0348845 	0.0517295 	0.0735426 	0.044624  
0.920000	7.60115   	8.02505   	8.38019   	8.38019   	0.0487062 	0.0349589 	0.0518325 	0.0736752 	0.0447187 
0.922500	7.62201   	8.04707   	8.40223   	8.40223   	0.048808  	0.0350333 	0.0519355 	0.0738078 	0.0448134 
0.925000	7.64287   	8.0691    	8.42427   	8.42427   	0.0489098 	0.0351078 	0.0520386 	0.0739404 	0.0449081 
0.927500	7.66373   	8.09113   	8.44631   	8.44631   	0.0490116 	0.0351822 	0.0521416 	0.074073  	0.0450028 
0.930000	7.68459   	8.11315   	8.46835   	8.46835   	0.0491134 	0.0352567 	0.0522446 	0.0742056 	0.0450975 
0.932500	7.70544   	8.13518   	8.49039   	8.49039   	0.0492152 	0.0353311 	0.0523477 	0.0743382 	0.0451922 
0.935000	7.7263    	8.15721   	8.51243   	8.51243   	0.049317  	0.0354055 	0.0524507 	0.0744708 	0.0452869 
0.937500	7.74716   	8.17923   	8.53446   	8.53446   	0.0494188 	0.03548   	0.0525537 	0.0746034 	0.0453816 
0.940000	7.76802   	8.20126   	8.5565    	8.5565    	0.0495206 	0.0355544 	0.0526568 	0.074736  	0.0454763 
0.942500	7.78888   	8.22328   	8.57854   	8.57854   	0.0496224 	0.0356289 	0.0527598 	0.0748686 	0.045571  
0.945000	7.80974   	8.24531   	8.60058   	8.60058   	0.0497242 	0.0357033 	0.0528628 	0.0750012 	0.0456657 
0.947500	7.83059   	8.26734   	8.62262   	8.62262   	0.049826  	0.0357777 	0.0529659 	0.0751338 	0.0457604 
0.950000	7.85145   	8.28936   	8.64466   	8.64466   	0.0499278 	0.0358522 	0.0530689 	0.0752664 	0.0458551 
0.952500	7.87231   	8.31139   	8.6667    	8.6667    	0.0500296 	0.0359266 	0.0531719 	0.075399  	0.0459497 
0.955000	7.89317   	8.33342   	8.68874   	8.68874   	0.0501314 	0.0360011 	0.053275  	0.0755316 	0.0460444 
0.957500	7.91403   	8.35544   	8.71077   	8.71077   	0.0502332 	0.0360755 	0.053378  	0.0756642 	0.0461391 
0.960000	7.93489   	8.37747   	8.73281   	8.73281   	0.0503351 	0.0361499 	0.053481  	0.0757968 	0.0462338 
0.962500	7.95574   	8.3995    	8.75485   	8.75485   	0.0504369 	0.0362244 	0.053584  	0.0759294 	0.0463285 
0.965000	7.9766    	8.42152   	8.77689   	8.77689   	0.0505387 	0.0362988 	0.0536871 	0.076062  	0.0464232 
0.967500	7.99746   	8.44355   	8.79893   	8.79893   	0.0506405 	0.0363732 	0.0537901 	0.0761946 	0.0465179 
0.970000	8.01832   	8.46558   	8.82097   	8.82097   	0.0507423 	0.0364477 	0.0538931 	0.0763272 	0.0466126 
0.972500	8.03918   	8.4876    	8.84301   	8.84301   	0.0508441 	0.0365221 	0.0539962 	0.0764598 	0.0467073 
0.975000	8.06004   	8.50963   	8.86505   	8.86505   	0.0509459 	0.0365966 	0.0540992 	0.0765924 	0.046802  
0.977500	8.0809    	8.53165   	8.88708   	8.88708   	0.0510477 	0.036671  	0.0542022 	0.076725  	0.0468967 
0.980000	8.10175   	8.55368   	8.90912   	8.90912   	0.0511495 	0.0367454 	0.0543053 	0.0768575 	0.0469914 
0.982500	8.12261   	8.57571   	8.93116   	8.93116   	0.0512513 	0.0368199 	0.0544083 	0.0769901 	0.0470861 
0.985000	8.14347   	8.59773   	8.9532    	8.9532    	0.0513531 	0.0368943 	0.0545113 	0.0771227 	0.0471808 
0.987500	8.16433   	8.61976   	8.97524   	8.97524   	0.0514549 	0.0369688 	0.0546144 	0.0772553 	0.0472755 
0.990000	8.18519   	8.64179   	8.99728   	8.99728   	0.0515567 	0.0370432 	0.0547174 	0.0773879 	0.0473702 
0.992500	8.20605   	8.66381   	9.01932   	9.01932   	0.0516585 	0.0371176 	0.0548204 	0.0775205 	0.0474649 
0.995000	8.2269    	8.68584   	9.04136   	9.04136   	0.0517603 	0.0371921 	0.0549235 	0.0776531 	0.0475596 
0.997500	8.24776   	8.70787   	9.06339   	9.06339   	0.0518621 	0.0372665 	0.0550265 	0.0777857 	0.0476543 
1.000000	8.26862   	8.72989   	9.08543   	9.08543   	0.0519639 	0.037341  	0.0551295 	0.0779183 	0.047749  
1.002500	8.29031   	8.7528    	9.10837   	9.10837   	0.0520707 	0.0374182 	0.0552285 	0.078043  	0.0478409 
1.005000	8.312     	8.7757    	9.1313    	9.1313    	0.0521776 	0.0374955 	0.0553274 	0.0781677 	0.0479328 
1.007500	8.3337    	8.79861   	9.15424   	9.15424   	0.0522844 	0.0375727 	0.0554264 	0.0782924 	0.0480247 
1.010000	8.35539   	8.82152   	9.17717   	9.17717   	0.0523912 	0.03765   	0.0555253 	0.0784171 	0.0481166 
1.012500	8.37708   	8.84442   	9.20011   	9.20011   	0.052498  	0.0377272 	0.0556243 	0.0785418 	0.0482085 
1.015000	8.39877   	8.86733   	9.22304   	9.22304   	0.0526048 	0.0378045 	0.0557232 	0.0786665 	0.0483004 
1.017500	8.42046   	8.89023   	9.24598   	9.24598   	0.0527117 	0.0378818 	0.0558221 	0.0787912 	0.0483923 
1.020000	8.44215   	8.91314   	9.26891   	9.26891   	0.0528185 	0.037959  	0.0559211 	0.0789159 	0.0484841 
1.022500	8.46384   	8.93605   	9.29185   	9.29185   	0.0529253 	0.0380363 	0.05602   	0.0790406 	0.048576  
1.025000	8.48553   	8.95895   	9.31478   	9.31478   	0.0530321 	0.0381135 	0.056119  	0.0791653 	0.0486679 
1.027500	8.50723   	8.98186   	9.33771   	9.33771   	0.0531389 	0.0381908 	0.0562179 	0.07929   	0.0487598 
1.030000	8.52892   	9.00476   	9.36065   	9.36065   	0.0532458 	0.038268  	0.0563169 	0.0794147 	0.0488517 
1.032500	8.55061   	9.02767   	9.38358   	9.38358   	0.0533526 	0.0383453 	0.0564158 	0.0795394 	0.0489436 
1.035000	8.5723    	9.05058   	9.40652   	9.40652   	0.0534594 	0.0384226 	0.0565148 	0.0796641 	0.0490355 
1.037500	8.59399   	9.07348   	9.42945   	9.42945   	0.0535662 	0.0384998 	0.0566137 	0.0797888 	0.0491274 
1.040000	8.61568   	9.09639   	9.45239   	9.45239   	0.053673  	0.0385771 	0.0567126 	0.0799135 	0.0492193 
1.042500	8.63737   	9.11929   	9.47532   	9.47532   	0.0537798 	0.0386543 	0.0568116 	0.0800382 	0.0493112 
1.045000	8.65907   	9.1422    	9.49826   	9.49826   	0.0538867 	0.0387316 	0.0569105 	0.0801629 	0.0494031 
1.047500	8.68076   	9.1651    	9.52119   	9.52119   	0.0539935 	0.0388088 	0.0570095 	0.0802876 	0.049495  
1.050000	8.70245   	9.18801   	9.54413   	9.54413   	0.0541003 	0.0388861 	0.0571084 	0.0804123 	0.0495868 
1.052500	8.72414   	9.21092   	9.56706   	9.56706   	0.0542071 	0.0389634 	0.0572074 	0.080537  	0.0496787 
1.055000	8.74583   	9.23382   	9.59      	9.59      	0.0543139 	0.0390406 	0.0573063 	0.0806617 	0.0497706 
1.057500	8.76752   	9.25673   	9.61293   	9.61293   	0.0544208 	0.0391179 	0.0574053 	0.0807864 	0.0498625 
1.060000	8.78921   	9.27963   	9.63587   	9.63587   	0.0545276 	0.0391951 	0.0575042 	0.0809111 	0.0499544 
1.062500	8.8109    	9.30254   	9.6588    	9.6588    	0.0546344 	0.0392724 	0.0576031 	0.0810358 	0.0500463 
1.065000	8.8326    	9.32545   	9.68174   	9.68174   	0.0547412 	0.0393496 	0.0577021 	0.0811605 	0.0501382 
1.067500	8.85429   	9.34835   	9.70467   	9.70467   	0.054848  	0.0394269 	0.057801  	0.0812852 	0.0502301 
1.070000	8.87598   	9.37126   	9.7276    	9.7276    	0.0549549 	0.0395042 	0.0579    	0.0814099 	0.050322  
1.072500	8.89767   	9.39416   	9.75054   	9.75054   	0.0550617 	0.0395814 	0.0579989 	0.0815346 	0.0504139 
1.075000	8.91936   	9.41707   	9.77347   	9.77347   	0.0551685 	0.0396587 	0.0580979 	0.0816593 	0.0505058 
1.077500	8.94105   	9.43998   	9.79641   	9.79641   	0.0552753 	0.0397359 	0.0581968 	0.081784  	0.0505977 
1.080000	8.96274   	9.46288   	9.81934   	9.81934   	0.0553821 	0.0398132 	0.0582957 	0.0819087 	0.0506895 
1.082500	8.98443   	9.48579   	9.84228   	9.84228   	0.0554889 	0.0398905 	0.0583947 	0.0820334 	0.0507814 
1.085000	9.00613   	9.50869   	9.86521   	9.86521   	0.0555958 	0.0399677 	0.0584936 	0.0821581 	0.0508733 
1.087500	9.02782   	9.5316    	9.88815   	9.88815   	0.0557026 	0.040045  	0.0585926 	0.0822828 	0.0509652 
1.090000	9.04951   	9.5545    	9.91108   	9.91108   	0.0558094 	0.0401222 	0.0586915 	0.0824075 	0.0510571 
1.092500	9.0712    	9.57741   	9.93402   	9.93402   	0.0559162 	0.0401995 	0.0587905 	0.0825322 	0.051149  
1.095000	9.09289   	9.60032   	9.95695   	9.95695   	0.056023  	0.0402767 	0.0588894 	0.0826569 	0.0512409 
1.097500	9.11458   	9.62322   	9.97989   	9.97989   	0.0561299 	0.040354  	0.0589884 	0.0827816 	0.0513328 
1.100000	9.13627   	9.64613   	10.0028   	10.0028   	0.0562367 	0.0404313 	0.0590873 	0.0829063 	0.0514247 
1.102500	9.15796   	9.66903   	10.0258   	10.0258   	0.0563435 	0.0405085 	0.0591862 	0.083031  	0.0515166 
1.105000	9.17966   	9.69194   	10.0487   	10.0487   	0.0564503 	0.0405858 	0.0592852 	0.0831557 	0.0516085 
1.107500	9.20135   	9.71485   	10.0716   	10.0716   	0.0565571 	0.040663  	0.0593841 	0.0832804 	0.0517004 
1.110000	9.22304   	9.73775   	10.0946   	10.0946   	0.056664  	0.0407403 	0.0594831 	0.0834051 	0.0517923 
1.112500	9.24473   	9.76066   	10.1175   	10.1175   	0.0567708 	0.0408175 	0.059582  	0.0835298 	0.0518841 
1.115000	9.26642   	9.78356   	10.1404   	10.1404   	0.0568776 	0.0408948 	0.059681  	0.0836545 	0.051976  
1.117500	9.28811   	9.80647   	10.1634   	10.1634   	0.0569844 	0.0409721 	0.0597799 	0.0837792 	0.0520679 
1.120000	9.3098    	9.82938   	10.1863   	10.1863   	0.0570912 	0.0410493 	0.0598788 	0.0839039 	0.0521598 
1.122500	9.3315    	9.85228   	10.2092   	10.2092   	0.057198  	0.0411266 	0.0599778 	0.0840286 	0.0522517 
1.125000	9.35319   	9.87519   	10.2322   	10.2322   	0.0573049 	0.0412038 	0.0600767 	0.0841533 	0.0523436 
1.127500	9.37488   	9.89809   	10.2551   	10.2551   	0.0574117 	0.0412811 	0.0601757 	0.084278  	0.0524355 
1.130000	9.39657   	9.921     	10.278    	10.278    	0.0575185 	0.0413583 	0.0602746 	0.0844027 	0.0525274 
1.132500	9.41826   	9.94391   	10.301    	10.301    	0.0576253 	0.0414356 	0.0603736 	0.0845274 	0.0526193 
1.135000	9.43995   	9.96681   	10.3239   	10.3239   	0.0577321 	0.0415129 	0.0604725 	0.0846521 	0.0527112 
1.137500	9.46164   	9.98972   	10.3468   	10.3468   	0.057839  	0.0415901 	0.0605715 	0.0847768 	0.0528031 
1.140000	9.48333   	10.0126   	10.3698   	10.3698   	0.0579458 	0.0416674 	0.0606704 	0.0849015 	0.052895  
1.142500	9.50503   	10.0355   	10.3927   	10.3927   	0.0580526 	0.0417446 	0.0607693 	0.0850262 	0.0529868 
1.145000	9.52672   	10.0584   	10.4156   	10.4156   	0.0581594 	0.0418219 	0.0608683 	0.0851509 	0.0530787 
1.147500	9.54841   	10.0813   	10.4386   	10.4386   	0.0582662 	0.0418991 	0.0609672 	0.0852756 	0.0531706 
1.150000	9.5701    	10.1042   	10.4615   	10.4615   	0.0583731 	0.0419764 	0.0610662 	0.0854003 	0.0532625 
1.152500	9.59179   	10.1272   	10.4845   	10.4845   	0.0584799 	0.0420537 	0.0611651 	0.085525  	0.0533544 
1.155000	9.61348   	10.1501   	10.5074   	10.5074   	0.0585867 	0.0421309 	0.0612641 	0.0856497 	0.0534463 
1.157500	9.63517   	10.173    	10.5303   	10.5303   	0.0586935 	0.0422082 	0.061363  	0.0857744 	0.0535382 
1.160000	9.65686   	10.1959   	10.5533   	10.5533   	0.0588003 	0.0422854 	0.061462  	0.0858991 	0.0536301 
1.162500	9.67856   	10.2188   	10.5762   	10.5762   	0.0589071 	0.0423627 	0.0615609 	0.0860238 	0.053722  
1.165000	9.70025   	10.2417   	10.5991   	10.5991   	0.059014  	0.0424399 	0.0616598 	0.0861485 	0.0538139 
1.167500	9.72194   	10.2646   	10.6221   	10.6221   	0.0591208 	0.0425172 	0.0617588 	0.0862732 	0.0539058 
1.170000	9.74363   	10.2875   	10.645    	10.645    	0.0592276 	0.0425945 	0.0618577 	0.0863979 	0.0539977 
1.172500	9.76532   	10.3104   	10.6679   	10.6679   	0.0593344 	0.0426717 	0.0619567 	0.0865226 	0.0540895 
1.175000	9.78701   	10.3333   	10.6909   	10.6909   	0.0594412 	0.042749  	0.0620556 	0.0866473 	0.0541814 
1.177500	9.8087    	10.3562   	10.7138   	10.7138   	0.0595481 	0.0428262 	0.0621546 	0.086772  	0.0542733 
1.180000	9.8304    	10.3791   	10.7367   	10.7367   	0.0596549 	0.0429035 	0.0622535 	0.0868967 	0.0543652 
1.182500	9.85209   	10.402    	10.7597   	10.7597   	0.0597617 	0.0429807 	0.0623524 	0.0870214 	0.0544571 
1.185000	9.87378   	10.4249   	10.7826   	10.7826   	0.0598685 	0.043058  	0.0624514 	0.0871461 	0.054549  
1.187500	9.89547   	10.4478   	10.8055   	10.8055   	0.0599753 	0.0431353 	0.0625503 	0.0872708 	0.0546409 
1.190000	9.91716   	10.4707   	10.8285   	10.8285   	0.0600822 	0.0432125 	0.0626493 	0.0873955 	0.0547328 
1.192500	9.93885   	10.4936   	10.8514   	10.8514   	0.060189  	0.0432898 	0.0627482 	0.0875202 	0.0548247 
1.195000	9.96054   	10.5166   	10.8743   	10.8743   	0.0602958 	0.043367  	0.0628472 	0.0876449 	0.0549166 
1.197500	9.98223   	10.5395   	10.8973   	10.8973   	0.0604026 	0.0434443 	0.0629461 	0.0877696 	0.0550085 
1.200000	10.0039   	10.5624   	10.9202   	10.9202   	0.0605094 	0.0435215 	0.0630451 	0.0878943 	0.0551004 
1.202500	10.0256   	10.5853   	10.9431   	10.9431   	0.0606162 	0.0435988 	0.063144  	0.088019  	0.0551923 
1.205000	10.0473   	10.6082   	10.9661   	10.9661   	0.0607231 	0.0436761 	0.0632429 	0.0881437 	0.0552841 
1.207500	10.069    	10.6311   	10.989    	10.989    	0.0608299 	0.0437533 	0.0633419 	0.0882684 	0.055376  
1.210000	10.0907   	10.654    	11.0119   	11.0119   	0.0609367 	0.0438306 	0.0634408 	0.0883931 	0.0554679 
1.212500	10.1124   	10.6769   	11.0349   	11.0349   	0.0610435 	0.0439078 	0.0635398 	0.0885178 	0.0555598 
1.215000	10.1341   	10.6998   	11.0578   	11.0578   	0.0611503 	0.0439851 	0.0636387 	0.0886425 	0.0556517 
1.217500	10.1558   	10.7227   	11.0808   	11.0808   	0.0612572 	0.0440623 	0.0637377 	0.0887672 	0.0557436 
1.220000	10.1775   	10.7456   	11.1037   	11.1037   	0.061364  	0.0441396 	0.0638366 	0.0888919 	0.0558355 
1.222500	10.1991   	10.7685   	11.1266   	11.1266   	0.0614708 	0.0442169 	0.0639356 	0.0890166 	0.0559274 
1.225000	10.2208   	10.7914   	11.1496   	11.1496   	0.0615776 	0.0442941 	0.0640345 	0.0891413 	0.0560193 
1.227500	10.2425   	10.8143   	11.1725   	11.1725   	0.0616844 	0.0443714 	0.0641334 	0.089266  	0.0561112 
1.230000	10.2642   	10.8372   	11.1954   	11.1954   	0.0617913 	0.0444486 	0.0642324 	0.0893907 	0.0562031 
1.232500	10.2859   	10.8601   	11.2184   	11.2184   	0.0618981 	0.0445259 	0.0643313 	0.0895154 	0.056295  
1.235000	10.3076   	10.883    	11.2413   	11.2413   	0.0620049 	0.0446031 	0.0644303 	0.0896401 	0.0563868 
1.237500	10.3293   	10.906    	11.2642   	11.2642   	0.0621117 	0.0446804 	0.0645292 	0.0897648 	0.0564787 
