Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
22.750000	3037.89   	2973.73   	2990.05   	2990.16   	73.1022   	41.5313   	25.4023   	23.0897   	24.3673   
23.000000	3096.59   	3031.04   	3048.31   	3048.42   	74.5665   	42.2992   	25.8965   	23.5184   	24.8434   
23.250000	3157.35   	3090.38   	3108.71   	3108.83   	76.089    	43.0933   	26.4093   	23.9618   	25.3377   
23.500000	3218.11   	3149.72   	3169.11   	3169.24   	77.6114   	43.8874   	26.9221   	24.4052   	25.8319   
23.750000	3278.86   	3209.06   	3229.51   	3229.65   	79.1339   	44.6815   	27.4349   	24.8486   	26.3262   
24.000000	3339.62   	3268.39   	3289.91   	3290.06   	80.6563   	45.4756   	27.9477   	25.2921   	26.8205   
24.250000	3402.4    	3329.74   	3352.45   	3352.61   	82.2366   	46.2956   	28.4792   	25.7502   	27.333    
24.500000	3465.19   	3391.09   	3414.99   	3415.16   	83.817    	47.1156   	29.0106   	26.2083   	27.8454   
24.750000	3527.97   	3452.44   	3477.53   	3477.71   	85.3973   	47.9356   	29.5421   	26.6664   	28.3579   
25.000000	3590.75   	3513.79   	3540.07   	3540.26   	86.9776   	48.7556   	30.0736   	27.1245   	28.8703   
25.250000	3656.54   	3578.12   	3605.8    	3606.01   	88.6449   	49.6145   	30.633    	27.6046   	29.41     
25.500000	3722.33   	3642.45   	3671.53   	3671.75   	90.3121   	50.4734   	31.1924   	28.0846   	29.9497   
25.750000	3788.12   	3706.79   	3737.26   	3737.5    	91.9793   	51.3322   	31.7518   	28.5647   	30.4895   
26.000000	3853.91   	3771.12   	3802.99   	3803.25   	93.6465   	52.1911   	32.3113   	29.0448   	31.0292   
26.250000	3919.7    	3835.46   	3868.72   	3869      	95.3137   	53.05     	32.8707   	29.5248   	31.5689   
26.500000	3985.49   	3899.79   	3934.44   	3934.75   	96.9809   	53.9089   	33.4301   	30.0049   	32.1086   
26.750000	4051.28   	3964.12   	4000.17   	4000.49   	98.6481   	54.7678   	33.9896   	30.485    	32.6483   
27.000000	4117.07   	4028.46   	4065.9    	4066.24   	100.315   	55.6267   	34.549    	30.965    	33.188    
27.250000	4186.8    	4096.72   	4135.87   	4136.23   	102.099   	56.5382   	35.1458   	31.4743   	33.7642   
27.500000	4256.54   	4164.99   	4205.84   	4206.23   	103.882   	57.4496   	35.7425   	31.9836   	34.3403   
27.750000	4326.28   	4233.25   	4275.81   	4276.22   	105.666   	58.3611   	36.3393   	32.4929   	34.9165   
28.000000	4396.02   	4301.52   	4345.78   	4346.21   	107.449   	59.2725   	36.9361   	33.0022   	35.4926   
28.250000	4465.76   	4369.78   	4415.75   	4416.2    	109.233   	60.184    	37.5328   	33.5115   	36.0688   
28.500000	4535.5    	4438.05   	4485.72   	4486.19   	111.016   	61.0955   	38.1296   	34.0208   	36.6449   
28.750000	4605.24   	4506.32   	4555.69   	4556.19   	112.8     	62.0069   	38.7264   	34.5301   	37.2211   
29.000000	4674.97   	4574.58   	4625.66   	4626.18   	114.583   	62.9184   	39.3231   	35.0394   	37.7972   
29.250000	4748.6    	4646.72   	4699.81   	4700.35   	116.48    	63.8808   	39.9567   	35.5774   	38.4094   
29.500000	4822.22   	4718.87   	4773.96   	4774.52   	118.377   	64.8431   	40.5903   	36.1154   	39.0215   
29.750000	4895.84   	4791.01   	4848.11   	4848.69   	120.274   	65.8055   	41.2238   	36.6535   	39.6336   
30.000000	4969.47   	4863.15   	4922.25   	4922.87   	122.17    	66.7679   	41.8574   	37.1915   	40.2458   
30.250000	5043.09   	4935.29   	4996.4    	4997.04   	124.067   	67.7302   	42.491    	37.7295   	40.8579   
30.500000	5116.71   	5007.43   	5070.55   	5071.21   	125.964   	68.6926   	43.1245   	38.2675   	41.47     
30.750000	5190.33   	5079.57   	5144.7    	5145.38   	127.86    	69.655    	43.7581   	38.8055   	42.0821   
31.000000	5263.96   	5151.72   	5218.84   	5219.55   	129.757   	70.6173   	44.3917   	39.3435   	42.6943   
31.250000	5341.4    	5227.68   	5296.89   	5297.62   	131.748   	71.6204   	45.0587   	39.9074   	43.3392   
31.500000	5418.85   	5303.65   	5374.93   	5375.69   	133.74    	72.6235   	45.7256   	40.4714   	43.9841   
31.750000	5496.3    	5379.61   	5452.97   	5453.76   	135.731   	73.6265   	46.3926   	41.0353   	44.629    
32.000000	5573.74   	5455.58   	5531.02   	5531.83   	137.722   	74.6296   	47.0596   	41.5993   	45.2739   
32.250000	5651.19   	5531.54   	5609.06   	5609.9    	139.713   	75.6327   	47.7266   	42.1632   	45.9187   
32.500000	5728.63   	5607.5    	5687.1    	5687.97   	141.705   	76.6357   	48.3936   	42.7271   	46.5636   
32.750000	5806.08   	5683.47   	5765.14   	5766.04   	143.696   	77.6388   	49.0606   	43.2911   	47.2085   
33.000000	5883.52   	5759.43   	5843.19   	5844.11   	145.687   	78.6419   	49.7275   	43.855    	47.8534   
33.250000	5964.74   	5839.17   	5925.04   	5925.99   	147.77    	79.6843   	50.4267   	44.4438   	48.53     
33.500000	6045.95   	5918.91   	6006.88   	6007.86   	149.852   	80.7267   	51.1259   	45.0326   	49.2065   
33.750000	6127.16   	5998.64   	6088.73   	6089.73   	151.935   	81.7691   	51.825    	45.6214   	49.883    
34.000000	6208.37   	6078.38   	6170.58   	6171.61   	154.018   	82.8115   	52.5242   	46.2102   	50.5595   
34.250000	6289.58   	6158.12   	6252.43   	6253.48   	156.1     	83.8539   	53.2234   	46.799    	51.2361   
34.500000	6370.79   	6237.85   	6334.27   	6335.36   	158.183   	84.8963   	53.9226   	47.3878   	51.9126   
34.750000	6452      	6317.59   	6416.12   	6417.23   	160.266   	85.9387   	54.6217   	47.9766   	52.5891   
35.000000	6533.21   	6397.33   	6497.97   	6499.1    	162.348   	86.9811   	55.3209   	48.5655   	53.2657   
35.250000	6619.05   	6481.71   	6584.49   	6585.66   	164.544   	88.0724   	56.0591   	49.1843   	53.9807   
35.500000	6704.89   	6566.09   	6671.01   	6672.21   	166.74    	89.1637   	56.7974   	49.8032   	54.6957   
35.750000	6790.73   	6650.47   	6757.54   	6758.77   	168.935   	90.255    	57.5356   	50.422    	55.4107   
36.000000	6876.57   	6734.85   	6844.06   	6845.32   	171.131   	91.3464   	58.2738   	51.0409   	56.1257   
36.250000	6962.41   	6819.23   	6930.58   	6931.88   	173.327   	92.4377   	59.0121   	51.6597   	56.8407   
36.500000	7048.25   	6903.61   	7017.1    	7018.43   	175.522   	93.529    	59.7503   	52.2786   	57.5557   
36.750000	7134.08   	6987.99   	7103.63   	7104.99   	177.718   	94.6203   	60.4885   	52.8974   	58.2707   
37.000000	7219.92   	7072.37   	7190.15   	7191.54   	179.914   	95.7116   	61.2268   	53.5163   	58.9858   
37.250000	7305.76   	7156.75   	7276.67   	7278.1    	182.109   	96.803    	61.965    	54.1351   	59.7008   
37.500000	7391.6    	7241.13   	7363.2    	7364.65   	184.305   	97.8943   	62.7032   	54.754    	60.4158   
37.750000	7477.44   	7325.51   	7449.72   	7451.2    	186.501   	98.9856   	63.4415   	55.3728   	61.1308   
38.000000	7563.28   	7409.89   	7536.24   	7537.76   	188.696   	100.077   	64.1797   	55.9917   	61.8458   
38.250000	7654.56   	7499.75   	7628.27   	7629.83   	191.025   	101.225   	64.9635   	56.6454   	62.6058   
38.500000	7745.85   	7589.61   	7720.3    	7721.91   	193.355   	102.373   	65.7473   	57.2992   	63.3658   
38.750000	7837.14   	7679.47   	7812.33   	7813.98   	195.684   	103.521   	66.531    	57.9529   	64.1258   
39.000000	7928.43   	7769.33   	7904.36   	7906.06   	198.013   	104.67    	67.3148   	58.6066   	64.8858   
39.250000	8019.72   	7859.19   	7996.39   	7998.13   	200.342   	105.818   	68.0986   	59.2604   	65.6458   
39.500000	8111.01   	7949.05   	8088.42   	8090.21   	202.671   	106.966   	68.8824   	59.9141   	66.4058   
39.750000	8202.3    	8038.91   	8180.45   	8182.28   	205.001   	108.114   	69.6662   	60.5679   	67.1658   
40.000000	8293.59   	8128.77   	8272.48   	8274.36   	207.33    	109.262   	70.4499   	61.2216   	67.9258   
