Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
46.500000	8531.98   	8292.19   	8417.61   	8420.48   	161.113   	85.2528   	140.869   	120.253   	143.259   
46.750000	8609.75   	8368.14   	8494.09   	8497.01   	162.573   	85.9811   	142.114   	121.274   	144.531   
47.000000	8687.52   	8444.09   	8570.58   	8573.54   	164.032   	86.7093   	143.36    	122.294   	145.803   
47.250000	8768.98   	8523.78   	8650.76   	8653.76   	165.561   	87.4675   	144.663   	123.358   	147.136   
47.500000	8850.44   	8603.47   	8730.94   	8733.99   	167.09    	88.2256   	145.966   	124.422   	148.468   
47.750000	8931.9    	8683.17   	8811.12   	8814.22   	168.619   	88.9837   	147.27    	125.486   	149.8     
48.000000	9013.36   	8762.86   	8891.31   	8894.45   	170.148   	89.7418   	148.573   	126.55    	151.132   
48.250000	9094.82   	8842.55   	8971.49   	8974.67   	171.677   	90.4999   	149.876   	127.613   	152.464   
48.500000	9176.28   	8922.25   	9051.67   	9054.9    	173.206   	91.258    	151.179   	128.677   	153.796   
48.750000	9257.74   	9001.94   	9131.85   	9135.13   	174.735   	92.0161   	152.482   	129.741   	155.128   
49.000000	9339.2    	9081.64   	9212.03   	9215.36   	176.264   	92.7742   	153.785   	130.805   	156.46    
49.250000	9420.66   	9161.33   	9292.21   	9295.59   	177.793   	93.5323   	155.089   	131.869   	157.793   
49.500000	9502.13   	9241.02   	9372.4    	9375.81   	179.322   	94.2904   	156.392   	132.933   	159.125   
49.750000	9583.59   	9320.72   	9452.58   	9456.04   	180.85    	95.0485   	157.695   	133.996   	160.457   
50.000000	9665.05   	9400.41   	9532.76   	9536.27   	182.379   	95.8067   	158.998   	135.06    	161.789   
50.250000	9751.32   	9484.99   	9617.77   	9621.32   	183.998   	96.6032   	160.376   	136.18    	163.199   
50.500000	9837.59   	9569.57   	9702.77   	9706.38   	185.617   	97.3998   	161.754   	137.3     	164.61    
50.750000	9923.86   	9654.16   	9787.78   	9791.43   	187.235   	98.1964   	163.132   	138.42    	166.02    
51.000000	10010.1   	9738.74   	9872.79   	9876.49   	188.854   	98.993    	164.51    	139.54    	167.43    
51.250000	10096.4   	9823.32   	9957.8    	9961.54   	190.472   	99.7895   	165.888   	140.66    	168.841   
51.500000	10182.7   	9907.91   	10042.8   	10046.6   	192.091   	100.586   	167.266   	141.78    	170.251   
51.750000	10268.9   	9992.49   	10127.8   	10131.7   	193.71    	101.383   	168.643   	142.9     	171.662   
52.000000	10355.2   	10077.1   	10212.8   	10216.7   	195.328   	102.179   	170.021   	144.02    	173.072   
52.250000	10441.5   	10161.7   	10297.8   	10301.8   	196.947   	102.976   	171.399   	145.14    	174.482   
52.500000	10527.7   	10246.2   	10382.8   	10386.8   	198.565   	103.772   	172.777   	146.26    	175.893   
52.750000	10614     	10330.8   	10467.8   	10471.9   	200.184   	104.569   	174.155   	147.38    	177.303   
53.000000	10700.3   	10415.4   	10552.8   	10556.9   	201.803   	105.366   	175.533   	148.5     	178.714   
53.250000	10786.6   	10500     	10637.9   	10642     	203.421   	106.162   	176.911   	149.62    	180.124   
53.500000	10872.8   	10584.6   	10722.9   	10727     	205.04    	106.959   	178.289   	150.74    	181.534   
53.750000	10959.1   	10669.1   	10807.9   	10812.1   	206.658   	107.755   	179.667   	151.86    	182.945   
54.000000	11045.4   	10753.7   	10892.9   	10897.1   	208.277   	108.552   	181.044   	152.98    	184.355   
54.250000	11131.6   	10838.3   	10977.9   	10982.2   	209.896   	109.348   	182.422   	154.1     	185.765   
54.500000	11217.9   	10922.9   	11062.9   	11067.3   	211.514   	110.145   	183.8     	155.22    	187.176   
54.750000	11304.2   	11007.5   	11147.9   	11152.3   	213.133   	110.942   	185.178   	156.34    	188.586   
55.000000	11390.5   	11092.1   	11232.9   	11237.4   	214.751   	111.738   	186.556   	157.46    	189.997   
55.250000	11482.6   	11182.6   	11323.8   	11328.3   	216.478   	112.581   	188.025   	158.648   	191.502   
55.500000	11574.7   	11273.2   	11414.7   	11419.2   	218.205   	113.424   	189.493   	159.836   	193.008   
55.750000	11666.8   	11363.7   	11505.6   	11510.2   	219.932   	114.267   	190.961   	161.024   	194.514   
56.000000	11759     	11454.3   	11596.5   	11601.1   	221.659   	115.11    	192.43    	162.212   	196.019   
56.250000	11851.1   	11544.8   	11687.4   	11692.1   	223.386   	115.953   	193.898   	163.4     	197.525   
56.500000	11943.2   	11635.3   	11778.3   	11783     	225.112   	116.796   	195.367   	164.588   	199.03    
56.750000	12035.3   	11725.9   	11869.1   	11874     	226.839   	117.639   	196.835   	165.776   	200.536   
57.000000	12127.5   	11816.4   	11960     	11964.9   	228.566   	118.482   	198.304   	166.964   	202.042   
57.250000	12219.6   	11907     	12050.9   	12055.8   	230.293   	119.325   	199.772   	168.152   	203.547   
57.500000	12311.7   	11997.5   	12141.8   	12146.8   	232.02    	120.168   	201.241   	169.34    	205.053   
57.750000	12403.8   	12088.1   	12232.7   	12237.7   	233.747   	121.012   	202.709   	170.528   	206.559   
58.000000	12496     	12178.6   	12323.6   	12328.7   	235.473   	121.855   	204.177   	171.716   	208.064   
58.250000	12588.1   	12269.2   	12414.5   	12419.6   	237.2     	122.698   	205.646   	172.904   	209.57    
58.500000	12680.2   	12359.7   	12505.4   	12510.6   	238.927   	123.541   	207.114   	174.092   	211.075   
58.750000	12772.3   	12450.3   	12596.3   	12601.5   	240.654   	124.384   	208.583   	175.28    	212.581   
59.000000	12864.5   	12540.8   	12687.2   	12692.4   	242.381   	125.227   	210.051   	176.468   	214.087   
59.250000	12956.6   	12631.4   	12778.1   	12783.4   	244.108   	126.07    	211.52    	177.656   	215.592   
59.500000	13048.7   	12721.9   	12869     	12874.3   	245.835   	126.913   	212.988   	178.844   	217.098   
59.750000	13140.9   	12812.5   	12959.9   	12965.3   	247.561   	127.756   	214.457   	180.032   	218.604   
60.000000	13233     	12903     	13050.8   	13056.2   	249.288   	128.599   	215.925   	181.22    	220.109   
60.250000	13330.8   	12999.4   	13147.4   	13152.9   	251.118   	129.485   	217.48    	182.473   	221.707   
60.500000	13428.6   	13095.7   	13244     	13249.6   	252.948   	130.372   	219.036   	183.726   	223.304   
60.750000	13526.4   	13192.1   	13340.6   	13346.2   	254.778   	131.259   	220.591   	184.979   	224.902   
61.000000	13624.2   	13288.4   	13437.2   	13442.9   	256.608   	132.145   	222.147   	186.233   	226.5     
61.250000	13722.1   	13384.8   	13533.8   	13539.6   	258.438   	133.032   	223.702   	187.486   	228.097   
61.500000	13819.9   	13481.1   	13630.4   	13636.3   	260.269   	133.919   	225.258   	188.739   	229.695   
61.750000	13917.7   	13577.5   	13727     	13732.9   	262.099   	134.805   	226.813   	189.992   	231.293   
62.000000	14015.5   	13673.8   	13823.6   	13829.6   	263.929   	135.692   	228.369   	191.246   	232.89    
62.250000	14113.3   	13770.2   	13920.2   	13926.3   	265.759   	136.578   	229.924   	192.499   	234.488   
62.500000	14211.1   	13866.5   	14016.8   	14022.9   	267.589   	137.465   	231.48    	193.752   	236.086   
62.750000	14309     	13962.9   	14113.4   	14119.6   	269.419   	138.352   	233.035   	195.005   	237.683   
63.000000	14406.8   	14059.2   	14210     	14216.3   	271.249   	139.238   	234.591   	196.259   	239.281   
63.250000	14504.6   	14155.6   	14306.6   	14313     	273.079   	140.125   	236.146   	197.512   	240.879   
63.500000	14602.4   	14251.9   	14403.2   	14409.6   	274.909   	141.011   	237.702   	198.765   	242.476   
63.750000	14700.2   	14348.3   	14499.8   	14506.3   	276.739   	141.898   	239.257   	200.018   	244.074   
64.000000	14798     	14444.6   	14596.5   	14603     	278.569   	142.785   	240.813   	201.272   	245.672   
64.250000	14895.9   	14541     	14693.1   	14699.7   	280.399   	143.671   	242.368   	202.525   	247.269   
64.500000	14993.7   	14637.3   	14789.7   	14796.3   	282.229   	144.558   	243.924   	203.778   	248.867   
64.750000	15091.5   	14733.7   	14886.3   	14893     	284.059   	145.444   	245.479   	205.031   	250.465   
65.000000	15189.3   	14830     	14982.9   	14989.7   	285.889   	146.331   	247.035   	206.285   	252.062   
65.250000	15292.7   	14932     	15085.1   	15091.9   	287.819   	147.26    	248.675   	207.601   	253.75    
65.500000	15396     	15034     	15187.2   	15194.2   	289.75    	148.19    	250.314   	208.918   	255.437   
65.750000	15499.4   	15136     	15289.4   	15296.4   	291.68    	149.119   	251.954   	210.234   	257.124   
66.000000	15602.7   	15238     	15391.6   	15398.7   	293.61    	150.049   	253.594   	211.551   	258.811   
66.250000	15706.1   	15340     	15493.8   	15501     	295.54    	150.978   	255.234   	212.867   	260.498   
66.500000	15809.4   	15442     	15596     	15603.2   	297.47    	151.907   	256.874   	214.183   	262.185   
66.750000	15912.8   	15544     	15698.2   	15705.5   	299.4     	152.837   	258.513   	215.5     	263.873   
67.000000	16016.1   	15646     	15800.3   	15807.7   	301.33    	153.766   	260.153   	216.816   	265.56    
67.250000	16119.5   	15748     	15902.5   	15910     	303.261   	154.696   	261.793   	218.133   	267.247   
67.500000	16222.8   	15850     	16004.7   	16012.2   	305.191   	155.625   	263.433   	219.449   	268.934   
67.750000	16326.2   	15952     	16106.9   	16114.5   	307.121   	156.555   	265.072   	220.766   	270.621   
68.000000	16429.6   	16054.1   	16209.1   	16216.8   	309.051   	157.484   	266.712   	222.082   	272.309   
68.250000	16532.9   	16156.1   	16311.3   	16319     	310.981   	158.413   	268.352   	223.399   	273.996   
68.500000	16636.3   	16258.1   	16413.4   	16421.3   	312.911   	159.343   	269.992   	224.715   	275.683   
68.750000	16739.6   	16360.1   	16515.6   	16523.5   	314.841   	160.272   	271.632   	226.032   	277.37    
69.000000	16843     	16462.1   	16617.8   	16625.8   	316.771   	161.202   	273.271   	227.348   	279.057   
69.250000	16946.3   	16564.1   	16720     	16728     	318.702   	162.131   	274.911   	228.664   	280.744   
69.500000	17049.7   	16666.1   	16822.2   	16830.3   	320.632   	163.06    	276.551   	229.981   	282.432   
69.750000	17153     	16768.1   	16924.4   	16932.6   	322.562   	163.99    	278.191   	231.297   	284.119   
70.000000	17256.4   	16870.1   	17026.5   	17034.8   	324.492   	164.919   	279.83    	232.614   	285.806   
70.250000	17365.1   	16977.6   	17134.2   	17142.5   	326.519   	165.889   	281.552   	233.991   	287.58    
70.500000	17473.9   	17085.1   	17241.8   	17250.2   	328.545   	166.859   	283.273   	235.369   	289.355   
