Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
34.000000	5495.78   	5440.11   	5545.78   	5546.7    	137.697   	74.0054   	45.9775   	40.4823   	44.1468   
34.250000	5567.77   	5511.3    	5618.03   	5618.97   	139.499   	74.9051   	46.5688   	40.9807   	44.7177   
34.500000	5639.76   	5582.48   	5690.27   	5691.23   	141.301   	75.8049   	47.1602   	41.4791   	45.2887   
34.750000	5711.75   	5653.67   	5762.51   	5763.5    	143.104   	76.7046   	47.7515   	41.9775   	45.8596   
35.000000	5783.75   	5724.85   	5834.75   	5835.76   	144.906   	77.6043   	48.3429   	42.4759   	46.4306   
35.250000	5859.85   	5800.16   	5911.13   	5912.16   	146.813   	78.55     	48.9672   	42.9996   	47.034    
35.500000	5935.95   	5875.47   	5987.5    	5988.57   	148.721   	79.4958   	49.5915   	43.5233   	47.6373   
35.750000	6012.05   	5950.78   	6063.88   	6064.97   	150.628   	80.4415   	50.2158   	44.047    	48.2407   
36.000000	6088.15   	6026.09   	6140.25   	6141.37   	152.536   	81.3872   	50.8401   	44.5707   	48.8441   
36.250000	6164.25   	6101.4    	6216.63   	6217.78   	154.443   	82.333    	51.4645   	45.0943   	49.4474   
36.500000	6240.35   	6176.71   	6293      	6294.18   	156.351   	83.2787   	52.0888   	45.618    	50.0508   
36.750000	6316.45   	6252.02   	6369.38   	6370.58   	158.258   	84.2244   	52.7131   	46.1417   	50.6542   
37.000000	6392.55   	6327.34   	6445.75   	6446.98   	160.166   	85.1702   	53.3374   	46.6654   	51.2575   
37.250000	6468.65   	6402.65   	6522.13   	6523.39   	162.073   	86.1159   	53.9617   	47.1891   	51.8609   
37.500000	6544.75   	6477.96   	6598.5    	6599.79   	163.981   	87.0616   	54.5861   	47.7128   	52.4643   
37.750000	6620.85   	6553.27   	6674.87   	6676.19   	165.888   	88.0073   	55.2104   	48.2365   	53.0676   
38.000000	6696.96   	6628.58   	6751.25   	6752.59   	167.796   	88.9531   	55.8347   	48.7602   	53.671    
38.250000	6777.9    	6708.75   	6832.49   	6833.88   	169.826   	89.9516   	56.4978   	49.3135   	54.3126   
38.500000	6858.84   	6788.93   	6913.73   	6915.16   	171.856   	90.9501   	57.161    	49.8669   	54.9543   
38.750000	6939.78   	6869.11   	6994.98   	6996.44   	173.887   	91.9486   	57.8241   	50.4203   	55.5959   
39.000000	7020.72   	6949.29   	7076.22   	7077.72   	175.917   	92.9471   	58.4872   	50.9737   	56.2375   
39.250000	7101.66   	7029.47   	7157.46   	7159.01   	177.947   	93.9456   	59.1504   	51.5271   	56.8792   
39.500000	7182.6    	7109.65   	7238.71   	7240.29   	179.977   	94.9441   	59.8135   	52.0805   	57.5208   
39.750000	7263.55   	7189.82   	7319.95   	7321.57   	182.008   	95.9427   	60.4766   	52.6339   	58.1624   
40.000000	7344.49   	7270      	7401.19   	7402.85   	184.038   	96.9412   	61.1398   	53.1873   	58.8041   
40.250000	7425.43   	7350.18   	7482.43   	7484.14   	186.068   	97.9397   	61.8029   	53.7407   	59.4457   
40.500000	7506.37   	7430.36   	7563.68   	7565.42   	188.099   	98.9382   	62.466    	54.2941   	60.0873   
40.750000	7587.31   	7510.54   	7644.92   	7646.7    	190.129   	99.9367   	63.1292   	54.8475   	60.729    
41.000000	7668.25   	7590.71   	7726.16   	7727.98   	192.159   	100.935   	63.7923   	55.4009   	61.3706   
41.250000	7753.94   	7675.67   	7812.19   	7814.06   	194.31    	101.986   	64.4936   	55.9834   	62.0499   
41.500000	7839.62   	7760.63   	7898.22   	7900.13   	196.461   	103.036   	65.1949   	56.5659   	62.7293   
41.750000	7925.31   	7845.59   	7984.25   	7986.2    	198.612   	104.086   	65.8961   	57.1484   	63.4086   
42.000000	8011      	7930.55   	8070.29   	8072.27   	200.762   	105.136   	66.5974   	57.731    	64.088    
42.250000	8096.68   	8015.51   	8156.32   	8158.34   	202.913   	106.187   	67.2987   	58.3135   	64.7673   
42.500000	8182.37   	8100.46   	8242.35   	8244.42   	205.064   	107.237   	68        	58.896    	65.4467   
42.750000	8268.05   	8185.42   	8328.38   	8330.49   	207.215   	108.287   	68.7013   	59.4786   	66.126    
43.000000	8353.74   	8270.38   	8414.41   	8416.56   	209.366   	109.338   	69.4026   	60.0611   	66.8054   
43.250000	8439.43   	8355.34   	8500.44   	8502.63   	211.517   	110.388   	70.1038   	60.6436   	67.4847   
43.500000	8525.11   	8440.3    	8586.47   	8588.71   	213.667   	111.438   	70.8051   	61.2261   	68.1641   
43.750000	8610.8    	8525.26   	8672.5    	8674.78   	215.818   	112.489   	71.5064   	61.8087   	68.8434   
44.000000	8696.48   	8610.21   	8758.53   	8760.85   	217.969   	113.539   	72.2077   	62.3912   	69.5228   
44.250000	8786.82   	8699.87   	8849.27   	8851.63   	220.237   	114.64    	72.9464   	63.0022   	70.2392   
44.500000	8877.16   	8789.52   	8940      	8942.4    	222.506   	115.741   	73.685    	63.6132   	70.9556   
44.750000	8967.5    	8879.18   	9030.74   	9033.18   	224.774   	116.841   	74.4237   	64.2243   	71.672    
45.000000	9057.84   	8968.84   	9121.47   	9123.96   	227.042   	117.942   	75.1624   	64.8353   	72.3885   
45.250000	9148.18   	9058.49   	9212.2    	9214.74   	229.311   	119.043   	75.901    	65.4463   	73.1049   
45.500000	9238.52   	9148.15   	9302.94   	9305.51   	231.579   	120.144   	76.6397   	66.0573   	73.8213   
45.750000	9328.87   	9237.8    	9393.67   	9396.29   	233.847   	121.244   	77.3784   	66.6684   	74.5377   
46.000000	9419.21   	9327.46   	9484.41   	9487.07   	236.116   	122.345   	78.117    	67.2794   	75.2541   
46.250000	9509.55   	9417.11   	9575.14   	9577.85   	238.384   	123.446   	78.8557   	67.8904   	75.9706   
46.500000	9599.89   	9506.77   	9665.87   	9668.62   	240.652   	124.547   	79.5944   	68.5015   	76.687    
46.750000	9690.23   	9596.42   	9756.61   	9759.4    	242.921   	125.648   	80.333    	69.1125   	77.4034   
