Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
9.625000	589.074   	588.821   	591.509   	591.509   	11.5424   	7.01792   	10.9293   	10.5109   	11.0554   
9.650000	591.624   	591.364   	594.084   	594.084   	11.5927   	7.04591   	10.9749   	10.5526   	11.1016   
9.675000	594.174   	593.906   	596.659   	596.659   	11.643    	7.07391   	11.0205   	10.5942   	11.1478   
9.700000	596.725   	596.449   	599.235   	599.235   	11.6933   	7.10191   	11.0661   	10.6358   	11.194    
9.725000	599.275   	598.991   	601.81    	601.81    	11.7437   	7.1299    	11.1117   	10.6774   	11.2402   
9.750000	601.825   	601.534   	604.385   	604.385   	11.794    	7.1579    	11.1573   	10.719    	11.2864   
9.775000	604.375   	604.076   	606.96    	606.96    	11.8443   	7.1859    	11.2028   	10.7606   	11.3326   
9.800000	606.925   	606.619   	609.535   	609.535   	11.8946   	7.21389   	11.2484   	10.8022   	11.3787   
9.825000	609.475   	609.161   	612.11    	612.11    	11.9449   	7.24189   	11.294    	10.8438   	11.4249   
9.850000	612.025   	611.704   	614.685   	614.685   	11.9952   	7.26989   	11.3396   	10.8854   	11.4711   
9.875000	614.575   	614.246   	617.26    	617.26    	12.0456   	7.29788   	11.3852   	10.927    	11.5173   
9.900000	617.125   	616.789   	619.836   	619.836   	12.0959   	7.32588   	11.4308   	10.9686   	11.5635   
9.925000	619.675   	619.331   	622.411   	622.411   	12.1462   	7.35388   	11.4763   	11.0102   	11.6097   
9.950000	622.225   	621.874   	624.986   	624.986   	12.1965   	7.38187   	11.5219   	11.0519   	11.6559   
9.975000	624.775   	624.417   	627.561   	627.561   	12.2468   	7.40987   	11.5675   	11.0935   	11.7021   
10.000000	627.325   	626.959   	630.136   	630.136   	12.2971   	7.43787   	11.6131   	11.1351   	11.7483   
10.025000	630.011   	629.607   	632.845   	632.845   	12.35     	7.46713   	11.6608   	11.1784   	11.7966   
10.050000	632.697   	632.255   	635.553   	635.553   	12.4028   	7.49638   	11.7086   	11.2217   	11.845    
10.075000	635.383   	634.903   	638.262   	638.262   	12.4556   	7.52564   	11.7563   	11.2651   	11.8934   
10.100000	638.069   	637.552   	640.971   	640.971   	12.5084   	7.5549    	11.8041   	11.3084   	11.9418   
10.125000	640.755   	640.2     	643.68    	643.68    	12.5612   	7.58416   	11.8518   	11.3518   	11.9901   
10.150000	643.441   	642.848   	646.389   	646.388   	12.614    	7.61341   	11.8995   	11.3951   	12.0385   
10.175000	646.127   	645.496   	649.097   	649.097   	12.6668   	7.64267   	11.9473   	11.4384   	12.0869   
10.200000	648.813   	648.144   	651.806   	651.806   	12.7196   	7.67193   	11.995    	11.4818   	12.1353   
10.225000	651.499   	650.792   	654.515   	654.515   	12.7725   	7.70119   	12.0427   	11.5251   	12.1837   
10.250000	654.185   	653.44    	657.224   	657.223   	12.8253   	7.73045   	12.0905   	11.5684   	12.232    
10.275000	656.871   	656.088   	659.932   	659.932   	12.8781   	7.7597    	12.1382   	11.6118   	12.2804   
10.300000	659.557   	658.737   	662.641   	662.641   	12.9309   	7.78896   	12.186    	11.6551   	12.3288   
10.325000	662.243   	661.385   	665.35    	665.35    	12.9837   	7.81822   	12.2337   	11.6984   	12.3772   
10.350000	664.929   	664.033   	668.059   	668.058   	13.0365   	7.84748   	12.2814   	11.7418   	12.4256   
10.375000	667.614   	666.681   	670.767   	670.767   	13.0893   	7.87673   	12.3292   	11.7851   	12.4739   
10.400000	670.3     	669.329   	673.476   	673.476   	13.1421   	7.90599   	12.3769   	11.8284   	12.5223   
10.425000	672.986   	671.977   	676.185   	676.185   	13.1949   	7.93525   	12.4247   	11.8718   	12.5707   
10.450000	675.672   	674.625   	678.894   	678.893   	13.2478   	7.96451   	12.4724   	11.9151   	12.6191   
10.475000	678.358   	677.274   	681.602   	681.602   	13.3006   	7.99376   	12.5201   	11.9585   	12.6674   
10.500000	681.044   	679.922   	684.311   	684.311   	13.3534   	8.02302   	12.5679   	12.0018   	12.7158   
10.525000	683.73    	682.57    	687.02    	687.02    	13.4062   	8.05228   	12.6156   	12.0451   	12.7642   
10.550000	686.416   	685.218   	689.729   	689.728   	13.459    	8.08154   	12.6634   	12.0885   	12.8126   
10.575000	689.102   	687.866   	692.438   	692.437   	13.5118   	8.1108    	12.7111   	12.1318   	12.861    
10.600000	691.788   	690.514   	695.146   	695.146   	13.5646   	8.14005   	12.7588   	12.1751   	12.9093   
10.625000	694.474   	693.162   	697.855   	697.855   	13.6174   	8.16931   	12.8066   	12.2185   	12.9577   
10.650000	697.16    	695.81    	700.564   	700.563   	13.6703   	8.19857   	12.8543   	12.2618   	13.0061   
10.675000	699.846   	698.459   	703.273   	703.272   	13.7231   	8.22783   	12.9021   	12.3051   	13.0545   
