Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
0.035000	0.944315  	0.975397  	0.967911  	0.967935  	0.0134759 	0.0134756 	0.00968848	0.0149633 	0.00793643
0.037500	0.985934  	1.01844   	1.01217   	1.01219   	0.0139153 	0.0139149 	0.010269  	0.0158401 	0.00842244
0.040000	1.02755   	1.06149   	1.05642   	1.05645   	0.0143546 	0.0143543 	0.0108495 	0.0167168 	0.00890845
0.042500	1.06641   	1.10168   	1.09789   	1.09792   	0.0147429 	0.0147425 	0.0113228 	0.0174309 	0.00930519
0.045000	1.10527   	1.14188   	1.13936   	1.13938   	0.0151312 	0.0151308 	0.0117961 	0.018145  	0.00970194
0.047500	1.14209   	1.17996   	1.17848   	1.17851   	0.0154775 	0.0153063 	0.0121907 	0.0187397 	0.0100329 
0.050000	1.17891   	1.21804   	1.21761   	1.21764   	0.0158238 	0.0154818 	0.0125852 	0.0193344 	0.0103639 
0.052500	1.21372   	1.25405   	1.25476   	1.25479   	0.0161356 	0.0155473 	0.0129322 	0.019857  	0.0106551 
0.055000	1.24853   	1.29005   	1.2919    	1.29193   	0.0164474 	0.0156127 	0.0132791 	0.0203796 	0.0109462 
0.057500	1.28129   	1.32393   	1.32736   	1.32739   	0.0167309 	0.0156739 	0.0135923 	0.0208513 	0.0112092 
0.060000	1.31404   	1.35781   	1.36281   	1.36284   	0.0170144 	0.015735  	0.0139055 	0.021323  	0.0114721 
0.062500	1.3445    	1.38931   	1.39618   	1.39622   	0.0172646 	0.015791  	0.0141837 	0.021742  	0.0117056 
0.065000	1.37496   	1.42082   	1.42955   	1.42959   	0.0175148 	0.015847  	0.0144618 	0.0221609 	0.0119392 
0.067500	1.40542   	1.45232   	1.46292   	1.46296   	0.017765  	0.015903  	0.01474   	0.0225798 	0.0121727 
0.070000	1.43588   	1.48383   	1.49629   	1.49633   	0.0180152 	0.015959  	0.0150182 	0.0229987 	0.0124062 
0.072500	1.46389   	1.5128    	1.52745   	1.52749   	0.0182321 	0.0160098 	0.0152681 	0.0233751 	0.012616  
0.075000	1.49191   	1.54177   	1.55861   	1.55865   	0.0184491 	0.0160607 	0.0155179 	0.0237515 	0.0128258 
0.077500	1.51992   	1.57075   	1.58977   	1.58981   	0.018666  	0.0161115 	0.0157678 	0.0241279 	0.0130356 
0.080000	1.54793   	1.59972   	1.62093   	1.62097   	0.0188829 	0.0161624 	0.0160177 	0.0245042 	0.0132454 
0.082500	1.57395   	1.62664   	1.65038   	1.65042   	0.0190758 	0.0162096 	0.0162506 	0.0248549 	0.0134409 
0.085000	1.59998   	1.65355   	1.67983   	1.67987   	0.0192687 	0.0162567 	0.0164835 	0.0252056 	0.0136365 
0.087500	1.626     	1.68047   	1.70928   	1.70932   	0.0194616 	0.0163039 	0.0167163 	0.0255563 	0.013832  
0.090000	1.65203   	1.70739   	1.73873   	1.73877   	0.0196545 	0.0163511 	0.0169492 	0.025907  	0.0140275 
0.092500	1.67657   	1.73277   	1.76683   	1.76687   	0.0198295 	0.0163956 	0.0171718 	0.0262421 	0.0142145 
0.095000	1.70111   	1.75815   	1.79493   	1.79497   	0.0200046 	0.0164401 	0.0173944 	0.0265771 	0.0144015 
0.097500	1.72565   	1.78353   	1.82303   	1.82307   	0.0201796 	0.0164845 	0.017617  	0.0269122 	0.0145885 
0.100000	1.75018   	1.80891   	1.85113   	1.85117   	0.0203546 	0.016529  	0.0178396 	0.0272473 	0.0147755 
0.102500	1.77338   	1.83291   	1.87769   	1.87774   	0.0205106 	0.0165708 	0.0180538 	0.0275692 	0.0149557 
0.105000	1.79658   	1.8569    	1.90426   	1.90431   	0.0206667 	0.0166125 	0.018268  	0.0278912 	0.0151359 
0.107500	1.81978   	1.8809    	1.93083   	1.93088   	0.0208227 	0.0166543 	0.0184823 	0.0282132 	0.0153161 
0.110000	1.84298   	1.90489   	1.9574    	1.95744   	0.0209787 	0.0166961 	0.0186965 	0.0285352 	0.0154963 
0.112500	1.86618   	1.92889   	1.98397   	1.98401   	0.0211347 	0.0167378 	0.0189107 	0.0288572 	0.0156765 
0.115000	1.88938   	1.95288   	2.01053   	2.01058   	0.0212908 	0.0167796 	0.0191249 	0.0291791 	0.0158568 
0.117500	1.91258   	1.97688   	2.0371    	2.03715   	0.0214468 	0.0168213 	0.0193392 	0.0295011 	0.016037  
0.120000	1.93578   	2.00088   	2.06367   	2.06372   	0.0216028 	0.0168631 	0.0195534 	0.0298231 	0.0162172 
0.122500	1.95789   	2.02374   	2.08874   	2.08879   	0.0217415 	0.0169026 	0.0197649 	0.0301401 	0.0163955 
0.125000	1.97999   	2.0466    	2.11381   	2.11386   	0.0218801 	0.016942  	0.0199764 	0.0304571 	0.0165739 
0.127500	2.00209   	2.06946   	2.13888   	2.13893   	0.0220188 	0.0169815 	0.0201879 	0.0307742 	0.0167522 
0.130000	2.0242    	2.09233   	2.16395   	2.16401   	0.0221574 	0.017021  	0.0203994 	0.0310912 	0.0169306 
0.132500	2.0463    	2.11519   	2.18903   	2.18908   	0.0222961 	0.0170604 	0.020611  	0.0314082 	0.0171089 
0.135000	2.06841   	2.13805   	2.2141    	2.21415   	0.0224347 	0.0170999 	0.0208225 	0.0317252 	0.0172873 
0.137500	2.09051   	2.16091   	2.23917   	2.23922   	0.0225734 	0.0171394 	0.021034  	0.0320422 	0.0174657 
0.140000	2.11261   	2.18377   	2.26424   	2.26429   	0.022712  	0.0171788 	0.0212455 	0.0323593 	0.017644  
0.142500	2.13389   	2.20578   	2.28823   	2.28829   	0.0228389 	0.017218  	0.0214578 	0.0326763 	0.0178236 
0.145000	2.15517   	2.22779   	2.31223   	2.31228   	0.0229658 	0.0172572 	0.0216701 	0.0329934 	0.0180032 
0.147500	2.17644   	2.24979   	2.33622   	2.33628   	0.0230927 	0.0172963 	0.0218825 	0.0333105 	0.0181828 
0.150000	2.19772   	2.2718    	2.36022   	2.36027   	0.0232196 	0.0173355 	0.0220948 	0.0336276 	0.0183624 
0.152500	2.219     	2.29381   	2.38421   	2.38427   	0.0233465 	0.0173747 	0.0223071 	0.0339446 	0.018542  
0.155000	2.24027   	2.31581   	2.40821   	2.40826   	0.0234734 	0.0174138 	0.0225194 	0.0342617 	0.0187216 
0.157500	2.26155   	2.33782   	2.4322    	2.43226   	0.0236003 	0.017453  	0.0227318 	0.0345788 	0.0189012 
0.160000	2.28283   	2.35983   	2.4562    	2.45625   	0.0237272 	0.0174922 	0.0229441 	0.0348959 	0.0190807 
0.162500	2.30342   	2.38113   	2.47938   	2.47943   	0.0238456 	0.0175336 	0.0231569 	0.0352123 	0.0192614 
0.165000	2.32402   	2.40243   	2.50256   	2.50261   	0.023964  	0.017575  	0.0233697 	0.0355286 	0.019442  
0.167500	2.34461   	2.42373   	2.52574   	2.52579   	0.0240824 	0.0176165 	0.0235825 	0.035845  	0.0196227 
0.170000	2.36521   	2.44503   	2.54892   	2.54898   	0.0242008 	0.0176579 	0.0237953 	0.0361614 	0.0198034 
0.172500	2.38581   	2.46634   	2.5721    	2.57216   	0.0243191 	0.0176994 	0.0240081 	0.0364778 	0.019984  
0.175000	2.4064    	2.48764   	2.59528   	2.59534   	0.0244375 	0.0177408 	0.0242209 	0.0367942 	0.0201647 
0.177500	2.427     	2.50894   	2.61846   	2.61852   	0.0245559 	0.0177823 	0.0244337 	0.0371105 	0.0203453 
0.180000	2.44759   	2.53024   	2.64164   	2.6417    	0.0246743 	0.0178237 	0.0246465 	0.0374269 	0.020526  
0.182500	2.46758   	2.55092   	2.66417   	2.66424   	0.0247861 	0.0178667 	0.024863  	0.0377473 	0.0207103 
0.185000	2.48758   	2.5716    	2.68671   	2.68678   	0.0248979 	0.0179097 	0.0250794 	0.0380677 	0.0208947 
0.187500	2.50757   	2.59228   	2.70925   	2.70931   	0.0250098 	0.0179527 	0.0252958 	0.0383881 	0.0210791 
0.190000	2.52756   	2.61295   	2.73179   	2.73185   	0.0251216 	0.0179958 	0.0255122 	0.0387085 	0.0212634 
0.192500	2.54755   	2.63363   	2.75433   	2.75439   	0.0252334 	0.0180388 	0.0257287 	0.0390289 	0.0214478 
0.195000	2.56754   	2.65431   	2.77687   	2.77693   	0.0253453 	0.0180818 	0.0259451 	0.0393493 	0.0216322 
0.197500	2.58753   	2.67498   	2.7994    	2.79947   	0.0254571 	0.0181248 	0.0261615 	0.0396697 	0.0218165 
0.200000	2.60752   	2.69566   	2.82194   	2.82201   	0.0255689 	0.0181678 	0.0263779 	0.0399901 	0.0220009 
0.202500	2.62687   	2.71567   	2.84364   	2.8437    	0.0256723 	0.0182123 	0.0265932 	0.040306  	0.0221855 
0.205000	2.64621   	2.73567   	2.86534   	2.8654    	0.0257757 	0.0182568 	0.0268085 	0.0406219 	0.0223702 
0.207500	2.66555   	2.75568   	2.88703   	2.8871    	0.0258791 	0.0183013 	0.0270238 	0.0409379 	0.0225548 
0.210000	2.68489   	2.77568   	2.90873   	2.9088    	0.0259825 	0.0183458 	0.027239  	0.0412538 	0.0227395 
0.212500	2.70423   	2.79569   	2.93043   	2.93049   	0.0260859 	0.0183903 	0.0274543 	0.0415697 	0.0229241 
0.215000	2.72357   	2.81569   	2.95212   	2.95219   	0.0261893 	0.0184347 	0.0276696 	0.0418856 	0.0231088 
0.217500	2.74291   	2.8357    	2.97382   	2.97389   	0.0262927 	0.0184792 	0.0278849 	0.0422015 	0.0232934 
0.220000	2.76225   	2.8557    	2.99551   	2.99558   	0.0263961 	0.0185237 	0.0281001 	0.0425174 	0.0234781 
0.222500	2.7816    	2.8757    	3.01721   	3.01728   	0.0264995 	0.0185682 	0.0283154 	0.0428333 	0.0236627 
0.225000	2.80094   	2.89571   	3.03891   	3.03898   	0.0266029 	0.0186127 	0.0285307 	0.0431493 	0.0238474 
0.227500	2.82028   	2.91571   	3.0606    	3.06068   	0.0267063 	0.0186572 	0.028746  	0.0434652 	0.024032  
0.230000	2.83962   	2.93572   	3.0823    	3.08237   	0.0268097 	0.0187016 	0.0289613 	0.0437811 	0.0242167 
0.232500	2.85896   	2.95572   	3.104     	3.10407   	0.0269131 	0.0187461 	0.0291765 	0.044097  	0.0244013 
0.235000	2.8783    	2.97573   	3.12569   	3.12577   	0.0270165 	0.0187906 	0.0293918 	0.0444129 	0.024586  
0.237500	2.89764   	2.99573   	3.14739   	3.14746   	0.0271199 	0.0188351 	0.0296071 	0.0447288 	0.0247706 
0.240000	2.91698   	3.01574   	3.16909   	3.16916   	0.0272233 	0.0188796 	0.0298224 	0.0450447 	0.0249553 
0.242500	2.93633   	3.03574   	3.19078   	3.19086   	0.0273267 	0.0189241 	0.0300376 	0.0453607 	0.0251399 
0.245000	2.95567   	3.05575   	3.21248   	3.21256   	0.0274301 	0.0189685 	0.0302529 	0.0456766 	0.0253246 
0.247500	2.97501   	3.07575   	3.23418   	3.23425   	0.0275335 	0.019013  	0.0304682 	0.0459925 	0.0255092 
0.250000	2.99435   	3.09576   	3.25587   	3.25595   	0.0276369 	0.0190575 	0.0306835 	0.0463084 	0.0256939 
0.252500	3.0129    	3.11494   	3.2767    	3.27677   	0.0277316 	0.0191028 	0.0308983 	0.0466199 	0.0258798 
0.255000	3.03145   	3.13413   	3.29752   	3.2976    	0.0278263 	0.0191481 	0.0311131 	0.0469314 	0.0260658 
0.257500	3.04999   	3.15331   	3.31834   	3.31842   	0.027921  	0.0191933 	0.0313279 	0.0472429 	0.0262517 
0.260000	3.06854   	3.17249   	3.33916   	3.33924   	0.0280156 	0.0192386 	0.0315428 	0.0475544 	0.0264376 
0.262500	3.08709   	3.19168   	3.35999   	3.36006   	0.0281103 	0.0192839 	0.0317576 	0.0478659 	0.0266236 
0.265000	3.10564   	3.21086   	3.38081   	3.38089   	0.028205  	0.0193292 	0.0319724 	0.0481774 	0.0268095 
0.267500	3.12419   	3.23005   	3.40163   	3.40171   	0.0282997 	0.0193744 	0.0321872 	0.0484889 	0.0269954 
0.270000	3.14273   	3.24923   	3.42245   	3.42253   	0.0283944 	0.0194197 	0.032402  	0.0488004 	0.0271814 
0.272500	3.16128   	3.26842   	3.44328   	3.44336   	0.0284891 	0.019465  	0.0326169 	0.0491119 	0.0273673 
0.275000	3.17983   	3.2876    	3.4641    	3.46418   	0.0285838 	0.0195103 	0.0328317 	0.0494234 	0.0275532 
0.277500	3.19838   	3.30678   	3.48492   	3.485     	0.0286784 	0.0195556 	0.0330465 	0.0497349 	0.0277392 
0.280000	3.21693   	3.32597   	3.50574   	3.50583   	0.0287731 	0.0196008 	0.0332613 	0.0500465 	0.0279251 
0.282500	3.23547   	3.34515   	3.52657   	3.52665   	0.0288678 	0.0196461 	0.0334761 	0.050358  	0.028111  
0.285000	3.25402   	3.36434   	3.54739   	3.54747   	0.0289625 	0.0196914 	0.033691  	0.0506695 	0.028297  
0.287500	3.27257   	3.38352   	3.56821   	3.56829   	0.0290572 	0.0197367 	0.0339058 	0.050981  	0.0284829 
0.290000	3.29112   	3.40271   	3.58903   	3.58912   	0.0291519 	0.0197819 	0.0341206 	0.0512925 	0.0286688 
0.292500	3.30967   	3.42189   	3.60986   	3.60994   	0.0292465 	0.0198272 	0.0343354 	0.051604  	0.0288548 
0.295000	3.32821   	3.44108   	3.63068   	3.63076   	0.0293412 	0.0198725 	0.0345503 	0.0519155 	0.0290407 
0.297500	3.34676   	3.46026   	3.6515    	3.65159   	0.0294359 	0.0199178 	0.0347651 	0.052227  	0.0292266 
0.300000	3.36531   	3.47944   	3.67232   	3.67241   	0.0295306 	0.0199631 	0.0349799 	0.0525385 	0.0294126 
0.302500	3.38321   	3.49796   	3.69249   	3.69258   	0.0296186 	0.0200081 	0.0351931 	0.052844  	0.0295986 
0.305000	3.40112   	3.51648   	3.71266   	3.71275   	0.0297066 	0.0200532 	0.0354062 	0.0531496 	0.0297847 
0.307500	3.41902   	3.535     	3.73283   	3.73292   	0.0297947 	0.0200982 	0.0356194 	0.0534551 	0.0299707 
0.310000	3.43693   	3.55352   	3.753     	3.75308   	0.0298827 	0.0201433 	0.0358325 	0.0537607 	0.0301568 
0.312500	3.45483   	3.57203   	3.77317   	3.77325   	0.0299707 	0.0201884 	0.0360457 	0.0540662 	0.0303428 
0.315000	3.47273   	3.59055   	3.79333   	3.79342   	0.0300588 	0.0202334 	0.0362589 	0.0543718 	0.0305289 
0.317500	3.49064   	3.60907   	3.8135    	3.81359   	0.0301468 	0.0202785 	0.036472  	0.0546773 	0.0307149 
0.320000	3.50854   	3.62759   	3.83367   	3.83376   	0.0302348 	0.0203236 	0.0366852 	0.0549829 	0.030901  
0.322500	3.52645   	3.64611   	3.85384   	3.85393   	0.0303228 	0.0203686 	0.0368983 	0.0552884 	0.031087  
0.325000	3.54435   	3.66463   	3.87401   	3.8741    	0.0304109 	0.0204137 	0.0371115 	0.055594  	0.031273  
0.327500	3.56225   	3.68314   	3.89417   	3.89426   	0.0304989 	0.0204588 	0.0373247 	0.0558995 	0.0314591 
0.330000	3.58016   	3.70166   	3.91434   	3.91443   	0.0305869 	0.0205038 	0.0375378 	0.0562051 	0.0316451 
0.332500	3.59806   	3.72018   	3.93451   	3.9346    	0.0306749 	0.0205489 	0.037751  	0.0565106 	0.0318312 
0.335000	3.61597   	3.7387    	3.95468   	3.95477   	0.030763  	0.020594  	0.0379641 	0.0568162 	0.0320172 
0.337500	3.63387   	3.75722   	3.97485   	3.97494   	0.030851  	0.020639  	0.0381773 	0.0571217 	0.0322033 
0.340000	3.65177   	3.77573   	3.99502   	3.99511   	0.030939  	0.0206841 	0.0383905 	0.0574273 	0.0323893 
0.342500	3.66968   	3.79425   	4.01518   	4.01528   	0.031027  	0.0207292 	0.0386036 	0.0577328 	0.0325754 
0.345000	3.68758   	3.81277   	4.03535   	4.03544   	0.0311151 	0.0207742 	0.0388168 	0.0580384 	0.0327614 
0.347500	3.70549   	3.83129   	4.05552   	4.05561   	0.0312031 	0.0208193 	0.0390299 	0.0583439 	0.0329475 
0.350000	3.72339   	3.84981   	4.07569   	4.07578   	0.0312911 	0.0208643 	0.0392431 	0.0586495 	0.0331335 
0.352500	3.74082   	3.86784   	4.09507   	4.09517   	0.0313706 	0.020907  	0.0394539 	0.0589483 	0.0333189 
0.355000	3.75825   	3.88586   	4.11446   	4.11455   	0.03145   	0.0209496 	0.0396646 	0.0592471 	0.0335043 
0.357500	3.77568   	3.90389   	4.13384   	4.13394   	0.0315295 	0.0209923 	0.0398754 	0.0595459 	0.0336896 
0.360000	3.79311   	3.92192   	4.15323   	4.15333   	0.0316089 	0.0210349 	0.0400861 	0.0598447 	0.033875  
0.362500	3.81054   	3.93995   	4.17262   	4.17271   	0.0316884 	0.0210776 	0.0402969 	0.0601435 	0.0340604 
0.365000	3.82797   	3.95798   	4.192     	4.1921    	0.0317678 	0.0211202 	0.0405076 	0.0604423 	0.0342457 
0.367500	3.84541   	3.97601   	4.21139   	4.21148   	0.0318473 	0.0211629 	0.0407184 	0.0607411 	0.0344311 
0.370000	3.86284   	3.99404   	4.23077   	4.23087   	0.0319267 	0.0212055 	0.0409292 	0.0610399 	0.0346165 
0.372500	3.88027   	4.01207   	4.25016   	4.25026   	0.0320062 	0.0212482 	0.0411399 	0.0613387 	0.0348018 
0.375000	3.8977    	4.03009   	4.26954   	4.26964   	0.0320857 	0.0212908 	0.0413507 	0.0616375 	0.0349872 
0.377500	3.91513   	4.04812   	4.28893   	4.28903   	0.0321651 	0.0213335 	0.0415614 	0.0619363 	0.0351726 
0.380000	3.93256   	4.06615   	4.30831   	4.30841   	0.0322446 	0.0213761 	0.0417722 	0.0622351 	0.0353579 
0.382500	3.94999   	4.08418   	4.3277    	4.3278    	0.032324  	0.0214188 	0.0419829 	0.0625339 	0.0355433 
0.385000	3.96742   	4.10221   	4.34709   	4.34719   	0.0324035 	0.0214614 	0.0421937 	0.0628327 	0.0357286 
0.387500	3.98485   	4.12024   	4.36647   	4.36657   	0.0324829 	0.0215041 	0.0424045 	0.0631315 	0.035914  
0.390000	4.00228   	4.13827   	4.38586   	4.38596   	0.0325624 	0.0215467 	0.0426152 	0.0634303 	0.0360994 
0.392500	4.01971   	4.1563    	4.40524   	4.40534   	0.0326418 	0.0215893 	0.042826  	0.0637291 	0.0362847 
0.395000	4.03715   	4.17433   	4.42463   	4.42473   	0.0327213 	0.021632  	0.0430367 	0.0640279 	0.0364701 
0.397500	4.05458   	4.19235   	4.44401   	4.44412   	0.0328007 	0.0216746 	0.0432475 	0.0643267 	0.0366555 
0.400000	4.07201   	4.21038   	4.4634    	4.4635    	0.0328802 	0.0217173 	0.0434582 	0.0646255 	0.0368408 
0.402500	4.08901   	4.22797   	4.48215   	4.48226   	0.0329531 	0.0217578 	0.0436659 	0.0649167 	0.0370248 
0.405000	4.10602   	4.24557   	4.50091   	4.50101   	0.0330259 	0.0217983 	0.0438735 	0.0652079 	0.0372087 
0.407500	4.12303   	4.26316   	4.51966   	4.51977   	0.0330988 	0.0218388 	0.0440812 	0.0654991 	0.0373927 
0.410000	4.14004   	4.28075   	4.53842   	4.53852   	0.0331717 	0.0218793 	0.0442888 	0.0657903 	0.0375766 
0.412500	4.15705   	4.29834   	4.55718   	4.55728   	0.0332446 	0.0219198 	0.0444964 	0.0660815 	0.0377606 
0.415000	4.17405   	4.31593   	4.57593   	4.57604   	0.0333174 	0.0219602 	0.0447041 	0.0663728 	0.0379445 
0.417500	4.19106   	4.33352   	4.59469   	4.59479   	0.0333903 	0.0220007 	0.0449117 	0.066664  	0.0381285 
0.420000	4.20807   	4.35111   	4.61344   	4.61355   	0.0334632 	0.0220412 	0.0451194 	0.0669552 	0.0383124 
0.422500	4.22508   	4.3687    	4.6322    	4.6323    	0.0335361 	0.0220817 	0.045327  	0.0672464 	0.0384964 
0.425000	4.24209   	4.3863    	4.65095   	4.65106   	0.0336089 	0.0221222 	0.0455346 	0.0675376 	0.0386803 
0.427500	4.25909   	4.40389   	4.66971   	4.66981   	0.0336818 	0.0221627 	0.0457423 	0.0678289 	0.0388643 
0.430000	4.2761    	4.42148   	4.68846   	4.68857   	0.0337547 	0.0222032 	0.0459499 	0.0681201 	0.0390482 
0.432500	4.29311   	4.43907   	4.70722   	4.70733   	0.0338276 	0.0222437 	0.0461575 	0.0684113 	0.0392322 
0.435000	4.31012   	4.45666   	4.72597   	4.72608   	0.0339004 	0.0222842 	0.0463652 	0.0687025 	0.0394161 
0.437500	4.32712   	4.47425   	4.74473   	4.74484   	0.0339733 	0.0223247 	0.0465728 	0.0689937 	0.0396001 
0.440000	4.34413   	4.49184   	4.76348   	4.76359   	0.0340462 	0.0223652 	0.0467805 	0.0692849 	0.039784  
0.442500	4.36114   	4.50943   	4.78224   	4.78235   	0.0341191 	0.0224057 	0.0469881 	0.0695762 	0.039968  
0.445000	4.37815   	4.52703   	4.80099   	4.8011    	0.0341919 	0.0224462 	0.0471957 	0.0698674 	0.0401519 
0.447500	4.39516   	4.54462   	4.81975   	4.81986   	0.0342648 	0.0224867 	0.0474034 	0.0701586 	0.0403359 
0.450000	4.41216   	4.56221   	4.83851   	4.83862   	0.0343377 	0.0225271 	0.047611  	0.0704498 	0.0405198 
0.452500	4.42874   	4.57935   	4.8568    	4.85692   	0.034406  	0.0225661 	0.0478175 	0.0707366 	0.040704  
0.455000	4.44532   	4.5965    	4.8751    	4.87521   	0.0344744 	0.0226051 	0.048024  	0.0710233 	0.0408881 
0.457500	4.46189   	4.61364   	4.8934    	4.89351   	0.0345428 	0.0226441 	0.0482305 	0.0713101 	0.0410722 
0.460000	4.47847   	4.63079   	4.9117    	4.91181   	0.0346111 	0.0226831 	0.048437  	0.0715969 	0.0412563 
0.462500	4.49505   	4.64794   	4.93      	4.93011   	0.0346795 	0.0227221 	0.0486435 	0.0718836 	0.0414405 
0.465000	4.51162   	4.66508   	4.9483    	4.94841   	0.0347478 	0.0227611 	0.04885   	0.0721704 	0.0416246 
0.467500	4.5282    	4.68223   	4.9666    	4.96671   	0.0348162 	0.0228001 	0.0490565 	0.0724572 	0.0418087 
0.470000	4.54478   	4.69937   	4.98489   	4.98501   	0.0348845 	0.0228391 	0.049263  	0.0727439 	0.0419928 
0.472500	4.56135   	4.71652   	5.00319   	5.00331   	0.0349529 	0.0228781 	0.0494695 	0.0730307 	0.042177  
0.475000	4.57793   	4.73366   	5.02149   	5.02161   	0.0350213 	0.022917  	0.049676  	0.0733175 	0.0423611 
0.477500	4.59451   	4.75081   	5.03979   	5.03991   	0.0350896 	0.022956  	0.0498825 	0.0736042 	0.0425452 
0.480000	4.61108   	4.76795   	5.05809   	5.05821   	0.035158  	0.022995  	0.050089  	0.073891  	0.0427293 
0.482500	4.62766   	4.7851    	5.07639   	5.0765    	0.0352263 	0.023034  	0.0502956 	0.0741777 	0.0429134 
0.485000	4.64424   	4.80224   	5.09469   	5.0948    	0.0352947 	0.023073  	0.0505021 	0.0744645 	0.0430976 
0.487500	4.66081   	4.81939   	5.11299   	5.1131    	0.035363  	0.023112  	0.0507086 	0.0747513 	0.0432817 
0.490000	4.67739   	4.83653   	5.13128   	5.1314    	0.0354314 	0.023151  	0.0509151 	0.075038  	0.0434658 
0.492500	4.69397   	4.85368   	5.14958   	5.1497    	0.0354998 	0.02319   	0.0511216 	0.0753248 	0.0436499 
0.495000	4.71054   	4.87083   	5.16788   	5.168     	0.0355681 	0.023229  	0.0513281 	0.0756116 	0.0438341 
0.497500	4.72712   	4.88797   	5.18618   	5.1863    	0.0356365 	0.0232679 	0.0515346 	0.0758983 	0.0440182 
0.500000	4.7437    	4.90512   	5.20448   	5.2046    	0.0357048 	0.0233069 	0.0517411 	0.0761851 	0.0442023 
0.502500	4.76013   	4.92211   	5.22233   	5.22245   	0.0357689 	0.0233445 	0.0519434 	0.0764621 	0.0443843 
0.505000	4.77656   	4.9391    	5.24018   	5.2403    	0.035833  	0.0233822 	0.0521458 	0.0767391 	0.0445664 
0.507500	4.79298   	4.95609   	5.25803   	5.25815   	0.0358971 	0.0234198 	0.0523482 	0.0770161 	0.0447484 
0.510000	4.80941   	4.97309   	5.27587   	5.27599   	0.0359612 	0.0234574 	0.0525505 	0.0772931 	0.0449305 
0.512500	4.82584   	4.99008   	5.29372   	5.29384   	0.0360253 	0.023495  	0.0527529 	0.0775701 	0.0451125 
0.515000	4.84227   	5.00707   	5.31157   	5.31169   	0.0360894 	0.0235326 	0.0529552 	0.0778471 	0.0452946 
0.517500	4.8587    	5.02406   	5.32942   	5.32954   	0.0361534 	0.0235702 	0.0531576 	0.0781241 	0.0454766 
0.520000	4.87513   	5.04106   	5.34727   	5.34739   	0.0362175 	0.0236078 	0.05336   	0.0784011 	0.0456587 
0.522500	4.89156   	5.05805   	5.36512   	5.36524   	0.0362816 	0.0236454 	0.0535623 	0.0786781 	0.0458407 
0.525000	4.90799   	5.07504   	5.38297   	5.38309   	0.0363457 	0.023683  	0.0537647 	0.0789551 	0.0460228 
0.527500	4.92442   	5.09203   	5.40082   	5.40094   	0.0364098 	0.0237206 	0.053967  	0.0792321 	0.0462048 
0.530000	4.94084   	5.10903   	5.41866   	5.41879   	0.0364739 	0.0237583 	0.0541694 	0.0795091 	0.0463868 
0.532500	4.95727   	5.12602   	5.43651   	5.43664   	0.036538  	0.0237959 	0.0543718 	0.0797861 	0.0465689 
0.535000	4.9737    	5.14301   	5.45436   	5.45449   	0.036602  	0.0238335 	0.0545741 	0.0800631 	0.0467509 
