Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
23.500000	558.348   	561.268   	556.021   	552.085   	2.7904    	1.53485   	0.512614  	0.565593  	0.501742  
23.750000	568.584   	571.391   	566.301   	562.236   	2.84439   	1.56282   	0.521631  	0.574906  	0.510738  
24.000000	578.819   	581.515   	576.582   	572.386   	2.89838   	1.59078   	0.530648  	0.584218  	0.519734  
24.250000	589.394   	591.976   	587.212   	582.88    	2.95428   	1.6196    	0.54001   	0.593867  	0.529081  
24.500000	599.97    	602.437   	597.843   	593.375   	3.01018   	1.64843   	0.549372  	0.603516  	0.538427  
24.750000	610.546   	612.898   	608.473   	603.87    	3.06607   	1.67725   	0.558734  	0.613164  	0.547773  
25.000000	621.121   	623.36    	619.104   	614.364   	3.12197   	1.70607   	0.568095  	0.622813  	0.557119  
25.250000	632.202   	634.324   	630.251   	625.368   	3.18064   	1.73615   	0.577959  	0.632949  	0.566976  
25.500000	643.283   	645.288   	641.398   	636.371   	3.23931   	1.76622   	0.587823  	0.643085  	0.576833  
25.750000	654.364   	656.252   	652.545   	647.375   	3.29798   	1.7963    	0.597687  	0.653221  	0.58669   
26.000000	665.445   	667.217   	663.692   	658.379   	3.35665   	1.82637   	0.607551  	0.663357  	0.596547  
26.250000	676.526   	678.181   	674.84    	669.382   	3.41532   	1.85645   	0.617415  	0.673492  	0.606404  
26.500000	687.607   	689.145   	685.987   	680.386   	3.47399   	1.88652   	0.627279  	0.683628  	0.616261  
26.750000	698.688   	700.109   	697.134   	691.389   	3.53266   	1.9166    	0.637143  	0.693764  	0.626118  
27.000000	709.77    	711.074   	708.281   	702.393   	3.59133   	1.94667   	0.647006  	0.7039    	0.635975  
