Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
2.225000	57.9223   	56.7269   	56.4224   	56.4224   	1.26029   	1.01846   	0.53904   	0.594307  	0.501697  
2.250000	58.9444   	57.7279   	57.4157   	57.4157   	1.28305   	1.03588   	0.547895  	0.603615  	0.51008   
2.275000	60.0478   	58.8085   	58.4871   	58.4871   	1.3077    	1.0544    	0.557394  	0.613511  	0.519084  
2.300000	61.1512   	59.8891   	59.5586   	59.5586   	1.33235   	1.07293   	0.566892  	0.623407  	0.528087  
2.325000	62.2546   	60.9697   	60.63     	60.63     	1.357     	1.09145   	0.57639   	0.633302  	0.537091  
2.350000	63.3579   	62.0503   	61.7015   	61.7015   	1.38165   	1.10998   	0.585889  	0.643198  	0.546094  
2.375000	64.4613   	63.1308   	62.773    	62.773    	1.4063    	1.1285    	0.595387  	0.653093  	0.555098  
2.400000	65.5647   	64.2114   	63.8444   	63.8444   	1.43095   	1.14703   	0.604885  	0.662989  	0.564102  
2.425000	66.6681   	65.292    	64.9159   	64.9159   	1.4556    	1.16555   	0.614384  	0.672885  	0.573105  
2.450000	67.7715   	66.3726   	65.9873   	65.9873   	1.48025   	1.18408   	0.623882  	0.68278   	0.582109  
2.475000	68.8748   	67.4532   	67.0588   	67.0588   	1.5049    	1.20261   	0.633381  	0.692676  	0.591113  
2.500000	69.9782   	68.5338   	68.1303   	68.1303   	1.52955   	1.22113   	0.642879  	0.702571  	0.600116  
2.525000	71.1759   	69.73     	69.3157   	69.3157   	1.55696   	1.24121   	0.653319  	0.713315  	0.610025  
2.550000	72.3737   	70.9263   	70.5012   	70.5012   	1.58438   	1.26129   	0.663759  	0.724059  	0.619934  
2.575000	73.5714   	72.1226   	71.6866   	71.6866   	1.61179   	1.28136   	0.674199  	0.734803  	0.629843  
2.600000	74.7692   	73.3189   	72.8721   	72.8721   	1.6392    	1.30144   	0.68464   	0.745547  	0.639752  
2.625000	75.9669   	74.5151   	74.0576   	74.0576   	1.66661   	1.32152   	0.69508   	0.75629   	0.649661  
2.650000	77.1647   	75.7114   	75.243    	75.243    	1.69402   	1.3416    	0.70552   	0.767034  	0.65957   
2.675000	78.3624   	76.9077   	76.4285   	76.4285   	1.72143   	1.36168   	0.71596   	0.777778  	0.669478  
2.700000	79.5602   	78.104    	77.6139   	77.6139   	1.74885   	1.38175   	0.7264    	0.788522  	0.679387  
2.725000	80.7579   	79.3002   	78.7994   	78.7994   	1.77626   	1.40183   	0.736841  	0.799266  	0.689296  
2.750000	81.9557   	80.4965   	79.9848   	79.9848   	1.80367   	1.42191   	0.747281  	0.81001   	0.699205  
2.775000	83.1534   	81.6928   	81.1703   	81.1703   	1.83108   	1.44199   	0.757721  	0.820753  	0.709114  
2.800000	84.3512   	82.8891   	82.3558   	82.3558   	1.85849   	1.46206   	0.768161  	0.831497  	0.719023  
2.825000	85.5489   	84.0853   	83.5412   	83.5412   	1.88591   	1.48214   	0.778601  	0.842241  	0.728932  
2.850000	86.7467   	85.2816   	84.7267   	84.7267   	1.91332   	1.50222   	0.789042  	0.852985  	0.738841  
2.875000	87.9444   	86.4779   	85.9121   	85.9121   	1.94073   	1.5223    	0.799482  	0.863729  	0.74875   
2.900000	89.1422   	87.6742   	87.0976   	87.0976   	1.96814   	1.54238   	0.809922  	0.874472  	0.758658  
2.925000	90.3399   	88.8705   	88.283    	88.283    	1.99555   	1.56245   	0.820362  	0.885216  	0.768567  
2.950000	91.5376   	90.0667   	89.4685   	89.4685   	2.02296   	1.58253   	0.830802  	0.89596   	0.778476  
2.975000	92.7354   	91.263    	90.654    	90.654    	2.05038   	1.60261   	0.841242  	0.906704  	0.788385  
3.000000	93.9331   	92.4593   	91.8394   	91.8394   	2.07779   	1.62269   	0.851683  	0.917448  	0.798294  
3.025000	95.2786   	93.8047   	93.1722   	93.1722   	2.10878   	1.64471   	0.863341  	0.929279  	0.809375  
3.050000	96.624    	95.1501   	94.505    	94.505    	2.13977   	1.66673   	0.874999  	0.94111   	0.820456  
3.075000	97.9695   	96.4956   	95.8377   	95.8377   	2.17077   	1.68875   	0.886657  	0.952941  	0.831537  
3.100000	99.3149   	97.841    	97.1705   	97.1705   	2.20176   	1.71077   	0.898315  	0.964772  	0.842618  
3.125000	100.66    	99.1864   	98.5033   	98.5033   	2.23275   	1.73279   	0.909973  	0.976603  	0.853699  
3.150000	102.006   	100.532   	99.836    	99.836    	2.26375   	1.75481   	0.921631  	0.988434  	0.86478   
3.175000	103.351   	101.877   	101.169   	101.169   	2.29474   	1.77684   	0.933289  	1.00027   	0.875861  
3.200000	104.697   	103.223   	102.502   	102.502   	2.32573   	1.79886   	0.944947  	1.0121    	0.886942  
3.225000	106.042   	104.568   	103.834   	103.834   	2.35673   	1.82088   	0.956605  	1.02393   	0.898023  
3.250000	107.388   	105.914   	105.167   	105.167   	2.38772   	1.8429    	0.968264  	1.03576   	0.909104  
3.275000	108.733   	107.259   	106.5     	106.5     	2.41871   	1.86492   	0.979922  	1.04759   	0.920185  
3.300000	110.079   	108.604   	107.833   	107.833   	2.44971   	1.88694   	0.99158   	1.05942   	0.931266  
3.325000	111.424   	109.95    	109.165   	109.165   	2.4807    	1.90896   	1.00324   	1.07125   	0.942347  
3.350000	112.769   	111.295   	110.498   	110.498   	2.51169   	1.93098   	1.0149    	1.08308   	0.953428  
3.375000	114.115   	112.641   	111.831   	111.831   	2.54269   	1.953     	1.02655   	1.09491   	0.964509  
3.400000	115.46    	113.986   	113.164   	113.164   	2.57368   	1.97503   	1.03821   	1.10675   	0.97559   
3.425000	116.806   	115.332   	114.496   	114.496   	2.60467   	1.99705   	1.04987   	1.11858   	0.986672  
3.450000	118.151   	116.677   	115.829   	115.829   	2.63567   	2.01907   	1.06153   	1.13041   	0.997753  
3.475000	119.497   	118.023   	117.162   	117.162   	2.66666   	2.04109   	1.07319   	1.14224   	1.00883   
3.500000	120.842   	119.368   	118.495   	118.495   	2.69765   	2.06311   	1.08484   	1.15407   	1.01991   
3.525000	122.332   	120.857   	119.97    	119.97    	2.73213   	2.08697   	1.09768   	1.16694   	1.03213   
3.550000	123.821   	122.347   	121.446   	121.446   	2.7666    	2.11082   	1.11052   	1.17981   	1.04435   
3.575000	125.31    	123.836   	122.921   	122.921   	2.80107   	2.13468   	1.12335   	1.19269   	1.05656   
3.600000	126.8     	125.326   	124.396   	124.396   	2.83554   	2.15853   	1.13619   	1.20556   	1.06878   
3.625000	128.289   	126.815   	125.872   	125.872   	2.87001   	2.18239   	1.14903   	1.21843   	1.08099   
3.650000	129.779   	128.305   	127.347   	127.347   	2.90449   	2.20624   	1.16186   	1.2313    	1.09321   
3.675000	131.268   	129.794   	128.822   	128.822   	2.93896   	2.2301    	1.1747    	1.24418   	1.10543   
3.700000	132.757   	131.284   	130.298   	130.298   	2.97343   	2.25395   	1.18753   	1.25705   	1.11764   
3.725000	134.247   	132.773   	131.773   	131.773   	3.0079    	2.27781   	1.20037   	1.26992   	1.12986   
3.750000	135.736   	134.263   	133.249   	133.249   	3.04237   	2.30167   	1.21321   	1.2828    	1.14207   
3.775000	137.226   	135.752   	134.724   	134.724   	3.07685   	2.32552   	1.22604   	1.29567   	1.15429   
3.800000	138.715   	137.242   	136.199   	136.199   	3.11132   	2.34938   	1.23888   	1.30854   	1.16651   
3.825000	140.204   	138.731   	137.675   	137.675   	3.14579   	2.37323   	1.25172   	1.32141   	1.17872   
3.850000	141.694   	140.221   	139.15    	139.15    	3.18026   	2.39709   	1.26455   	1.33429   	1.19094   
3.875000	143.183   	141.71    	140.626   	140.626   	3.21473   	2.42094   	1.27739   	1.34716   	1.20315   
3.900000	144.673   	143.2     	142.101   	142.101   	3.24921   	2.4448    	1.29022   	1.36003   	1.21537   
3.925000	146.162   	144.689   	143.576   	143.576   	3.28368   	2.46865   	1.30306   	1.3729    	1.22759   
3.950000	147.651   	146.179   	145.052   	145.052   	3.31815   	2.49251   	1.3159    	1.38578   	1.2398    
3.975000	149.141   	147.668   	146.527   	146.527   	3.35262   	2.51637   	1.32873   	1.39865   	1.25202   
4.000000	150.63    	149.158   	148.002   	148.002   	3.38709   	2.54022   	1.34157   	1.41152   	1.26423   
4.025000	152.26    	150.787   	149.617   	149.617   	3.42496   	2.56583   	1.35555   	1.4254    	1.27755   
4.050000	153.891   	152.416   	151.231   	151.231   	3.46282   	2.59144   	1.36953   	1.43927   	1.29087   
4.075000	155.521   	154.046   	152.845   	152.845   	3.50068   	2.61705   	1.38351   	1.45315   	1.30419   
4.100000	157.151   	155.675   	154.459   	154.459   	3.53855   	2.64266   	1.39749   	1.46703   	1.31751   
4.125000	158.781   	157.304   	156.073   	156.073   	3.57641   	2.66827   	1.41147   	1.4809    	1.33083   
4.150000	160.411   	158.933   	157.687   	157.687   	3.61427   	2.69388   	1.42546   	1.49478   	1.34415   
4.175000	162.042   	160.563   	159.301   	159.301   	3.65214   	2.71948   	1.43944   	1.50865   	1.35747   
4.200000	163.672   	162.192   	160.915   	160.915   	3.69      	2.74509   	1.45342   	1.52253   	1.37079   
4.225000	165.302   	163.821   	162.529   	162.529   	3.72786   	2.7707    	1.4674    	1.53641   	1.38411   
4.250000	166.932   	165.451   	164.143   	164.143   	3.76573   	2.79631   	1.48138   	1.55028   	1.39743   
4.275000	168.562   	167.08    	165.757   	165.757   	3.80359   	2.82192   	1.49536   	1.56416   	1.41075   
4.300000	170.193   	168.709   	167.371   	167.371   	3.84145   	2.84753   	1.50934   	1.57804   	1.42407   
4.325000	171.823   	170.338   	168.985   	168.985   	3.87932   	2.87314   	1.52332   	1.59191   	1.43739   
4.350000	173.453   	171.968   	170.6     	170.6     	3.91718   	2.89875   	1.53731   	1.60579   	1.45071   
4.375000	175.083   	173.597   	172.214   	172.214   	3.95504   	2.92436   	1.55129   	1.61966   	1.46403   
4.400000	176.713   	175.226   	173.828   	173.828   	3.99291   	2.94997   	1.56527   	1.63354   	1.47735   
4.425000	178.344   	176.856   	175.442   	175.442   	4.03077   	2.97558   	1.57925   	1.64742   	1.49067   
4.450000	179.974   	178.485   	177.056   	177.056   	4.06863   	3.00118   	1.59323   	1.66129   	1.50399   
4.475000	181.604   	180.114   	178.67    	178.67    	4.1065    	3.02679   	1.60721   	1.67517   	1.51731   
4.500000	183.234   	181.743   	180.284   	180.284   	4.14436   	3.0524    	1.62119   	1.68904   	1.53063   
4.525000	185.002   	183.509   	182.033   	182.033   	4.18554   	3.0797    	1.63629   	1.70389   	1.54501   
4.550000	186.771   	185.274   	183.783   	183.783   	4.22672   	3.107     	1.65139   	1.71874   	1.55938   
4.575000	188.539   	187.04    	185.532   	185.532   	4.2679    	3.1343    	1.66649   	1.73359   	1.57375   
4.600000	190.307   	188.805   	187.282   	187.282   	4.30908   	3.1616    	1.68158   	1.74843   	1.58812   
4.625000	192.075   	190.571   	189.031   	189.031   	4.35026   	3.18889   	1.69668   	1.76328   	1.6025    
4.650000	193.844   	192.336   	190.781   	190.781   	4.39144   	3.21619   	1.71178   	1.77813   	1.61687   
4.675000	195.612   	194.102   	192.53    	192.53    	4.43262   	3.24349   	1.72688   	1.79297   	1.63124   
4.700000	197.38    	195.867   	194.28    	194.28    	4.4738    	3.27079   	1.74197   	1.80782   	1.64562   
4.725000	199.148   	197.633   	196.029   	196.029   	4.51498   	3.29809   	1.75707   	1.82267   	1.65999   
4.750000	200.917   	199.398   	197.778   	197.778   	4.55616   	3.32538   	1.77217   	1.83751   	1.67436   
4.775000	202.685   	201.163   	199.528   	199.528   	4.59734   	3.35268   	1.78727   	1.85236   	1.68873   
4.800000	204.453   	202.929   	201.277   	201.277   	4.63852   	3.37998   	1.80236   	1.86721   	1.70311   
4.825000	206.221   	204.694   	203.027   	203.027   	4.6797    	3.40728   	1.81746   	1.88205   	1.71748   
4.850000	207.99    	206.46    	204.776   	204.776   	4.72088   	3.43458   	1.83256   	1.8969    	1.73185   
4.875000	209.758   	208.225   	206.526   	206.526   	4.76206   	3.46188   	1.84766   	1.91175   	1.74623   
4.900000	211.526   	209.991   	208.275   	208.275   	4.80324   	3.48917   	1.86275   	1.9266    	1.7606    
4.925000	213.294   	211.756   	210.024   	210.024   	4.84442   	3.51647   	1.87785   	1.94144   	1.77497   
4.950000	215.063   	213.522   	211.774   	211.774   	4.8856    	3.54377   	1.89295   	1.95629   	1.78934   
4.975000	216.831   	215.287   	213.523   	213.523   	4.92678   	3.57107   	1.90805   	1.97114   	1.80372   
5.000000	218.599   	217.053   	215.273   	215.273   	4.96796   	3.59837   	1.92314   	1.98598   	1.81809   
5.025000	220.503   	218.951   	217.155   	217.155   	5.01239   	3.6273    	1.93933   	2.00177   	1.8335    
5.050000	222.407   	220.85    	219.036   	219.036   	5.05682   	3.65623   	1.95552   	2.01756   	1.84891   
5.075000	224.311   	222.748   	220.918   	220.918   	5.10125   	3.68517   	1.97171   	2.03335   	1.86431   
5.100000	226.215   	224.647   	222.8     	222.8     	5.14568   	3.7141    	1.9879    	2.04914   	1.87972   
5.125000	228.119   	226.545   	224.682   	224.682   	5.19011   	3.74304   	2.00409   	2.06493   	1.89513   
5.150000	230.023   	228.444   	226.564   	226.564   	5.23454   	3.77197   	2.02027   	2.08072   	1.91053   
5.175000	231.927   	230.342   	228.446   	228.446   	5.27897   	3.8009    	2.03646   	2.09651   	1.92594   
5.200000	233.831   	232.241   	230.328   	230.328   	5.3234    	3.82984   	2.05265   	2.1123    	1.94135   
5.225000	235.734   	234.139   	232.21    	232.21    	5.36783   	3.85877   	2.06884   	2.12809   	1.95676   
5.250000	237.638   	236.038   	234.091   	234.091   	5.41226   	3.88771   	2.08503   	2.14387   	1.97216   
5.275000	239.542   	237.936   	235.973   	235.973   	5.45669   	3.91664   	2.10122   	2.15966   	1.98757   
5.300000	241.446   	239.835   	237.855   	237.855   	5.50112   	3.94557   	2.11741   	2.17545   	2.00298   
5.325000	243.35    	241.733   	239.737   	239.737   	5.54555   	3.97451   	2.1336    	2.19124   	2.01839   
5.350000	245.254   	243.632   	241.619   	241.619   	5.58998   	4.00344   	2.14978   	2.20703   	2.03379   
5.375000	247.158   	245.53    	243.501   	243.501   	5.63441   	4.03237   	2.16597   	2.22282   	2.0492    
5.400000	249.062   	247.428   	245.383   	245.383   	5.67884   	4.06131   	2.18216   	2.23861   	2.06461   
5.425000	250.966   	249.327   	247.265   	247.265   	5.72327   	4.09024   	2.19835   	2.2544    	2.08002   
5.450000	252.87    	251.225   	249.146   	249.146   	5.7677    	4.11918   	2.21454   	2.27019   	2.09542   
5.475000	254.774   	253.124   	251.028   	251.028   	5.81213   	4.14811   	2.23073   	2.28598   	2.11083   
5.500000	256.677   	255.022   	252.91    	252.91    	5.85656   	4.17704   	2.24692   	2.30177   	2.12624   
5.525000	258.715   	257.051   	254.922   	254.922   	5.90418   	4.20757   	2.26417   	2.31847   	2.14268   
5.550000	260.752   	259.08    	256.934   	256.934   	5.95181   	4.23809   	2.28143   	2.33518   	2.15913   
5.575000	262.79    	261.109   	258.945   	258.945   	5.99943   	4.26862   	2.29869   	2.35189   	2.17557   
5.600000	264.827   	263.137   	260.957   	260.957   	6.04705   	4.29914   	2.31595   	2.36859   	2.19202   
5.625000	266.865   	265.166   	262.969   	262.969   	6.09467   	4.32966   	2.33321   	2.3853    	2.20846   
5.650000	268.902   	267.195   	264.981   	264.981   	6.1423    	4.36019   	2.35046   	2.402     	2.2249    
5.675000	270.939   	269.224   	266.993   	266.993   	6.18992   	4.39071   	2.36772   	2.41871   	2.24135   
5.700000	272.977   	271.252   	269.004   	269.004   	6.23754   	4.42124   	2.38498   	2.43542   	2.25779   
5.725000	275.014   	273.281   	271.016   	271.016   	6.28516   	4.45176   	2.40224   	2.45212   	2.27424   
5.750000	277.052   	275.31    	273.028   	273.028   	6.33279   	4.48228   	2.41949   	2.46883   	2.29068   
5.775000	279.089   	277.339   	275.04    	275.04    	6.38041   	4.51281   	2.43675   	2.48554   	2.30713   
5.800000	281.127   	279.367   	277.051   	277.051   	6.42803   	4.54333   	2.45401   	2.50224   	2.32357   
5.825000	283.164   	281.396   	279.063   	279.063   	6.47566   	4.57385   	2.47127   	2.51895   	2.34001   
5.850000	285.201   	283.425   	281.075   	281.075   	6.52328   	4.60438   	2.48853   	2.53566   	2.35646   
5.875000	287.239   	285.454   	283.087   	283.087   	6.5709    	4.6349    	2.50578   	2.55236   	2.3729    
5.900000	289.276   	287.482   	285.098   	285.098   	6.61852   	4.66543   	2.52304   	2.56907   	2.38935   
5.925000	291.314   	289.511   	287.11    	287.11    	6.66615   	4.69595   	2.5403    	2.58578   	2.40579   
5.950000	293.351   	291.54    	289.122   	289.122   	6.71377   	4.72647   	2.55756   	2.60248   	2.42224   
5.975000	295.389   	293.569   	291.134   	291.134   	6.76139   	4.757     	2.57481   	2.61919   	2.43868   
6.000000	297.426   	295.597   	293.145   	293.145   	6.80901   	4.78752   	2.59207   	2.6359    	2.45512   
6.025000	299.595   	297.754   	295.285   	295.285   	6.85978   	4.8196    	2.61037   	2.6535    	2.47259   
6.050000	301.764   	299.911   	297.424   	297.424   	6.91054   	4.85167   	2.62867   	2.6711    	2.49005   
6.075000	303.933   	302.067   	299.563   	299.563   	6.9613    	4.88375   	2.64697   	2.6887    	2.50751   
6.100000	306.102   	304.224   	301.703   	301.703   	7.01206   	4.91582   	2.66527   	2.7063    	2.52497   
6.125000	308.271   	306.38    	303.842   	303.842   	7.06283   	4.94789   	2.68357   	2.72391   	2.54243   
6.150000	310.44    	308.537   	305.981   	305.981   	7.11359   	4.97997   	2.70187   	2.74151   	2.55989   
6.175000	312.609   	310.693   	308.121   	308.121   	7.16435   	5.01204   	2.72017   	2.75911   	2.57735   
6.200000	314.778   	312.85    	310.26    	310.26    	7.21511   	5.04412   	2.73847   	2.77671   	2.59481   
6.225000	316.947   	315.006   	312.399   	312.399   	7.26588   	5.07619   	2.75677   	2.79431   	2.61227   
6.250000	319.116   	317.163   	314.539   	314.539   	7.31664   	5.10827   	2.77507   	2.81191   	2.62973   
6.275000	321.285   	319.319   	316.678   	316.678   	7.3674    	5.14034   	2.79337   	2.82952   	2.6472    
6.300000	323.454   	321.476   	318.817   	318.817   	7.41817   	5.17241   	2.81167   	2.84712   	2.66466   
6.325000	325.623   	323.633   	320.957   	320.957   	7.46893   	5.20449   	2.82997   	2.86472   	2.68212   
6.350000	327.792   	325.789   	323.096   	323.096   	7.51969   	5.23656   	2.84827   	2.88232   	2.69958   
6.375000	329.961   	327.946   	325.235   	325.235   	7.57045   	5.26864   	2.86657   	2.89992   	2.71704   
6.400000	332.13    	330.102   	327.375   	327.375   	7.62122   	5.30071   	2.88487   	2.91753   	2.7345    
6.425000	334.299   	332.259   	329.514   	329.514   	7.67198   	5.33279   	2.90317   	2.93513   	2.75196   
6.450000	336.468   	334.415   	331.654   	331.654   	7.72274   	5.36486   	2.92147   	2.95273   	2.76942   
6.475000	338.637   	336.572   	333.793   	333.793   	7.7735    	5.39693   	2.93977   	2.97033   	2.78688   
6.500000	340.806   	338.728   	335.932   	335.932   	7.82427   	5.42901   	2.95807   	2.98793   	2.80434   
6.525000	343.105   	341.01    	338.197   	338.197   	7.87812   	5.4626    	2.97739   	3.00641   	2.8228    
6.550000	345.404   	343.293   	340.462   	340.462   	7.93198   	5.49619   	2.99671   	3.02489   	2.84126   
6.575000	347.703   	345.575   	342.727   	342.727   	7.98583   	5.52978   	3.01603   	3.04337   	2.85972   
6.600000	350.001   	347.857   	344.992   	344.992   	8.03969   	5.56337   	3.03535   	3.06184   	2.87818   
6.625000	352.3     	350.139   	347.257   	347.257   	8.09355   	5.59696   	3.05467   	3.08032   	2.89664   
6.650000	354.599   	352.421   	349.521   	349.521   	8.1474    	5.63054   	3.07399   	3.0988    	2.9151    
6.675000	356.898   	354.703   	351.786   	351.786   	8.20126   	5.66413   	3.09331   	3.11727   	2.93356   
6.700000	359.197   	356.985   	354.051   	354.051   	8.25511   	5.69772   	3.11263   	3.13575   	2.95202   
6.725000	361.495   	359.267   	356.316   	356.316   	8.30897   	5.73131   	3.13195   	3.15423   	2.97048   
6.750000	363.794   	361.55    	358.581   	358.581   	8.36282   	5.7649    	3.15127   	3.17271   	2.98894   
6.775000	366.093   	363.832   	360.846   	360.846   	8.41668   	5.79849   	3.17059   	3.19118   	3.0074    
6.800000	368.392   	366.114   	363.111   	363.111   	8.47054   	5.83208   	3.18991   	3.20966   	3.02586   
6.825000	370.691   	368.396   	365.376   	365.376   	8.52439   	5.86567   	3.20923   	3.22814   	3.04432   
6.850000	372.99    	370.678   	367.64    	367.64    	8.57825   	5.89926   	3.22855   	3.24662   	3.06278   
6.875000	375.288   	372.96    	369.905   	369.905   	8.6321    	5.93285   	3.24787   	3.26509   	3.08124   
6.900000	377.587   	375.242   	372.17    	372.17    	8.68596   	5.96644   	3.26719   	3.28357   	3.0997    
6.925000	379.886   	377.524   	374.435   	374.435   	8.73981   	6.00003   	3.28651   	3.30205   	3.11816   
6.950000	382.185   	379.807   	376.7     	376.7     	8.79367   	6.03362   	3.30583   	3.32052   	3.13662   
6.975000	384.484   	382.089   	378.965   	378.965   	8.84753   	6.06721   	3.32515   	3.339     	3.15508   
7.000000	386.782   	384.371   	381.23    	381.23    	8.90138   	6.1008    	3.34447   	3.35748   	3.17354   
