Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
0.102500	1.32802   	1.32768   	1.39054   	1.39054   	0.0258051 	0.0296919 	0.0299547 	0.0352847 	0.0281491 
0.105000	1.35187   	1.35152   	1.41451   	1.41451   	0.026088  	0.0300786 	0.0307774 	0.0360959 	0.0290137 
0.107500	1.37571   	1.37536   	1.43847   	1.43847   	0.0263708 	0.0304652 	0.0316    	0.0369071 	0.0298782 
0.110000	1.39956   	1.3992    	1.46244   	1.46244   	0.0266537 	0.0308518 	0.0324226 	0.0377182 	0.0307427 
0.112500	1.4234    	1.42303   	1.4864    	1.4864    	0.0269366 	0.0312385 	0.0332453 	0.0385294 	0.0316072 
0.115000	1.44724   	1.44687   	1.51037   	1.51037   	0.0272195 	0.0316251 	0.0340679 	0.0393406 	0.0324717 
0.117500	1.47109   	1.47071   	1.53433   	1.53433   	0.0275024 	0.0320118 	0.0348905 	0.0401517 	0.0333363 
0.120000	1.49493   	1.49455   	1.5583    	1.5583    	0.0277852 	0.0323984 	0.0357132 	0.0409629 	0.0342008 
0.122500	1.51936   	1.51897   	1.5828    	1.5828    	0.0280953 	0.0327929 	0.0365142 	0.0418087 	0.0350401 
0.125000	1.54378   	1.54338   	1.6073    	1.6073    	0.0284054 	0.0331874 	0.0373153 	0.0426545 	0.0358794 
0.127500	1.5682    	1.5678    	1.63181   	1.63181   	0.0287155 	0.0335819 	0.0381164 	0.0435002 	0.0367186 
0.130000	1.59263   	1.59222   	1.65631   	1.65631   	0.0290257 	0.0339764 	0.0389174 	0.044346  	0.0375579 
0.132500	1.61705   	1.61663   	1.68081   	1.68081   	0.0293358 	0.0343709 	0.0397185 	0.0451918 	0.0383972 
0.135000	1.64147   	1.64105   	1.70532   	1.70532   	0.0296459 	0.0347654 	0.0405196 	0.0460376 	0.0392365 
0.137500	1.6659    	1.66547   	1.72982   	1.72982   	0.029956  	0.0351599 	0.0413206 	0.0468834 	0.0400758 
0.140000	1.69032   	1.68988   	1.75432   	1.75432   	0.0302661 	0.0355544 	0.0421217 	0.0477291 	0.0409151 
0.142500	1.71554   	1.7151    	1.77958   	1.77958   	0.030607  	0.0359643 	0.0429624 	0.0486169 	0.0417518 
0.145000	1.74076   	1.74031   	1.80484   	1.80484   	0.0309479 	0.0363743 	0.0438031 	0.0495047 	0.0425886 
0.147500	1.76597   	1.76552   	1.83009   	1.83009   	0.0312888 	0.0367842 	0.0446439 	0.0503925 	0.0434254 
0.150000	1.79119   	1.79073   	1.85535   	1.85535   	0.0316297 	0.0371942 	0.0454846 	0.0512803 	0.0442621 
0.152500	1.81641   	1.81594   	1.8806    	1.8806    	0.0319706 	0.0376041 	0.0463253 	0.0521681 	0.0450989 
0.155000	1.84163   	1.84115   	1.90586   	1.90586   	0.0323115 	0.0380141 	0.047166  	0.0530559 	0.0459357 
0.157500	1.86684   	1.86636   	1.93111   	1.93111   	0.0326524 	0.038424  	0.0480068 	0.0539437 	0.0467724 
0.160000	1.89206   	1.89157   	1.95637   	1.95637   	0.0329933 	0.038834  	0.0488475 	0.0548315 	0.0476092 
0.162500	1.9182    	1.91771   	1.98251   	1.98251   	0.0333672 	0.0392637 	0.0497376 	0.0557671 	0.0484964 
0.165000	1.94435   	1.94384   	2.00865   	2.00865   	0.033741  	0.0396934 	0.0506277 	0.0567026 	0.0493836 
0.167500	1.97049   	1.96998   	2.0348    	2.0348    	0.0341149 	0.040123  	0.0515178 	0.0576381 	0.0502708 
0.170000	1.99664   	1.99612   	2.06094   	2.06094   	0.0344888 	0.0405527 	0.0524079 	0.0585736 	0.051158  
0.172500	2.02278   	2.02226   	2.08708   	2.08708   	0.0348626 	0.0409824 	0.0532981 	0.0595091 	0.0520452 
0.175000	2.04892   	2.04839   	2.11322   	2.11322   	0.0352365 	0.0414121 	0.0541882 	0.0604447 	0.0529324 
0.177500	2.07507   	2.07453   	2.13936   	2.13936   	0.0356103 	0.0418418 	0.0550783 	0.0613802 	0.0538195 
0.180000	2.10121   	2.10067   	2.16551   	2.16551   	0.0359842 	0.0422715 	0.0559684 	0.0623157 	0.0547067 
0.182500	2.12836   	2.12781   	2.19262   	2.19262   	0.036392  	0.0427232 	0.0568296 	0.0632138 	0.0555667 
0.185000	2.15551   	2.15495   	2.21973   	2.21973   	0.0367999 	0.0431748 	0.0576908 	0.064112  	0.0564267 
0.187500	2.18267   	2.1821    	2.24684   	2.24684   	0.0372077 	0.0436265 	0.058552  	0.0650101 	0.0572867 
0.190000	2.20982   	2.20924   	2.27395   	2.27395   	0.0376156 	0.0440782 	0.0594132 	0.0659082 	0.0581467 
0.192500	2.23697   	2.23639   	2.30106   	2.30106   	0.0380234 	0.0445299 	0.0602744 	0.0668063 	0.0590067 
0.195000	2.26412   	2.26353   	2.32817   	2.32817   	0.0384313 	0.0449816 	0.0611357 	0.0677045 	0.0598667 
0.197500	2.29127   	2.29068   	2.35529   	2.35529   	0.0388391 	0.0454332 	0.0619969 	0.0686026 	0.0607267 
0.200000	2.31842   	2.31782   	2.3824    	2.3824    	0.0392469 	0.0458849 	0.0628581 	0.0695007 	0.0615867 
0.202500	2.34744   	2.34683   	2.41131   	2.41131   	0.039714  	0.0463767 	0.0636581 	0.0703456 	0.0623852 
0.205000	2.37645   	2.37583   	2.44022   	2.44022   	0.0401811 	0.0468684 	0.0644581 	0.0711906 	0.0631838 
0.207500	2.40547   	2.40484   	2.46913   	2.46913   	0.0406482 	0.0473601 	0.0652582 	0.0720355 	0.0639823 
0.210000	2.43448   	2.43385   	2.49804   	2.49804   	0.0411152 	0.0478518 	0.0660582 	0.0728805 	0.0647809 
0.212500	2.4635    	2.46285   	2.52696   	2.52696   	0.0415823 	0.0483436 	0.0668582 	0.0737254 	0.0655795 
0.215000	2.49251   	2.49186   	2.55587   	2.55587   	0.0420494 	0.0488353 	0.0676583 	0.0745703 	0.066378  
0.217500	2.52152   	2.52087   	2.58478   	2.58478   	0.0425164 	0.049327  	0.0684583 	0.0754153 	0.0671766 
0.220000	2.55054   	2.54987   	2.61369   	2.61369   	0.0429835 	0.0498188 	0.0692584 	0.0762602 	0.0679751 
0.222500	2.57955   	2.57888   	2.6426    	2.6426    	0.0434506 	0.0503105 	0.0700584 	0.0771051 	0.0687737 
0.225000	2.60857   	2.60789   	2.67152   	2.67152   	0.0439177 	0.0508022 	0.0708584 	0.0779501 	0.0695722 
0.227500	2.63758   	2.6369    	2.70043   	2.70043   	0.0443847 	0.051294  	0.0716585 	0.078795  	0.0703708 
0.230000	2.6666    	2.6659    	2.72934   	2.72934   	0.0448518 	0.0517857 	0.0724585 	0.0796399 	0.0711693 
0.232500	2.69561   	2.69491   	2.75825   	2.75825   	0.0453189 	0.0522774 	0.0732585 	0.0804849 	0.0719679 
0.235000	2.72463   	2.72392   	2.78716   	2.78716   	0.0457859 	0.0527692 	0.0740586 	0.0813298 	0.0727664 
0.237500	2.75364   	2.75292   	2.81607   	2.81607   	0.046253  	0.0532609 	0.0748586 	0.0821747 	0.073565  
0.240000	2.78266   	2.78193   	2.84499   	2.84499   	0.0467201 	0.0537526 	0.0756587 	0.0830197 	0.0743635 
0.242500	2.81167   	2.81094   	2.8739    	2.8739    	0.0471872 	0.0542444 	0.0764587 	0.0838646 	0.0751621 
0.245000	2.84069   	2.83994   	2.90281   	2.90281   	0.0476542 	0.0547361 	0.0772587 	0.0847095 	0.0759606 
0.247500	2.8697    	2.86895   	2.93172   	2.93172   	0.0481213 	0.0552278 	0.0780588 	0.0855545 	0.0767592 
0.250000	2.89872   	2.89796   	2.96063   	2.96063   	0.0485884 	0.0557195 	0.0788588 	0.0863994 	0.0775577 
0.252500	2.93043   	2.92967   	2.99217   	2.99217   	0.0491356 	0.0562661 	0.0796447 	0.0872626 	0.0783398 
0.255000	2.96215   	2.96138   	3.0237    	3.0237    	0.0496827 	0.0568126 	0.0804306 	0.0881258 	0.0791219 
0.257500	2.99387   	2.99309   	3.05524   	3.05524   	0.0502299 	0.0573592 	0.0812165 	0.0889889 	0.079904  
0.260000	3.02559   	3.0248    	3.08677   	3.08677   	0.0507771 	0.0579057 	0.0820024 	0.0898521 	0.0806861 
0.262500	3.05731   	3.05651   	3.1183    	3.1183    	0.0513243 	0.0584523 	0.0827883 	0.0907153 	0.0814682 
0.265000	3.08903   	3.08822   	3.14984   	3.14984   	0.0518715 	0.0589988 	0.0835742 	0.0915785 	0.0822503 
0.267500	3.12075   	3.11993   	3.18137   	3.18137   	0.0524186 	0.0595454 	0.0843601 	0.0924416 	0.0830324 
0.270000	3.15246   	3.15164   	3.2129    	3.2129    	0.0529658 	0.0600919 	0.085146  	0.0933048 	0.0838145 
0.272500	3.18418   	3.18335   	3.24444   	3.24444   	0.053513  	0.0606385 	0.0859319 	0.094168  	0.0845966 
0.275000	3.2159    	3.21506   	3.27597   	3.27597   	0.0540602 	0.061185  	0.0867178 	0.0950312 	0.0853787 
0.277500	3.24762   	3.24677   	3.30751   	3.30751   	0.0546074 	0.0617316 	0.0875037 	0.0958943 	0.0861608 
0.280000	3.27934   	3.27848   	3.33904   	3.33904   	0.0551546 	0.0622781 	0.0882897 	0.0967575 	0.0869429 
0.282500	3.31106   	3.31019   	3.37057   	3.37057   	0.0557017 	0.0628247 	0.0890756 	0.0976207 	0.087725  
0.285000	3.34278   	3.3419    	3.40211   	3.40211   	0.0562489 	0.0633712 	0.0898615 	0.0984839 	0.0885071 
0.287500	3.37449   	3.37361   	3.43364   	3.43364   	0.0567961 	0.0639178 	0.0906474 	0.099347  	0.0892892 
0.290000	3.40621   	3.40532   	3.46518   	3.46518   	0.0573433 	0.0644643 	0.0914333 	0.10021   	0.0900713 
0.292500	3.43793   	3.43703   	3.49671   	3.49671   	0.0578905 	0.0650109 	0.0922192 	0.101073  	0.0908534 
0.295000	3.46965   	3.46874   	3.52824   	3.52824   	0.0584377 	0.0655574 	0.0930051 	0.101937  	0.0916355 
0.297500	3.50137   	3.50045   	3.55978   	3.55978   	0.0589848 	0.066104  	0.093791  	0.1028    	0.0924176 
0.300000	3.53309   	3.53216   	3.59131   	3.59131   	0.059532  	0.0666505 	0.0945769 	0.103663  	0.0931997 
0.302500	3.56745   	3.56652   	3.62542   	3.62542   	0.0601512 	0.0672456 	0.095383  	0.104577  	0.0939989 
0.305000	3.60181   	3.60087   	3.65952   	3.65952   	0.0607704 	0.0678407 	0.0961891 	0.10549   	0.0947982 
0.307500	3.63618   	3.63522   	3.69363   	3.69363   	0.0613896 	0.0684358 	0.0969952 	0.106404  	0.0955974 
0.310000	3.67054   	3.66958   	3.72773   	3.72773   	0.0620088 	0.0690308 	0.0978013 	0.107318  	0.0963966 
0.312500	3.7049    	3.70393   	3.76184   	3.76184   	0.062628  	0.0696259 	0.0986074 	0.108232  	0.0971959 
0.315000	3.73927   	3.73829   	3.79594   	3.79594   	0.0632472 	0.070221  	0.0994135 	0.109146  	0.0979951 
0.317500	3.77363   	3.77264   	3.83005   	3.83005   	0.0638663 	0.0708161 	0.10022   	0.110059  	0.0987943 
0.320000	3.80799   	3.807     	3.86415   	3.86415   	0.0644855 	0.0714111 	0.101026  	0.110973  	0.0995936 
0.322500	3.84236   	3.84135   	3.89826   	3.89826   	0.0651047 	0.0720062 	0.101832  	0.111887  	0.100393  
0.325000	3.87672   	3.8757    	3.93237   	3.93237   	0.0657239 	0.0726013 	0.102638  	0.112801  	0.101192  
0.327500	3.91108   	3.91006   	3.96647   	3.96647   	0.0663431 	0.0731964 	0.103444  	0.113714  	0.101991  
0.330000	3.94545   	3.94441   	4.00058   	4.00058   	0.0669623 	0.0737914 	0.10425   	0.114628  	0.10279   
0.332500	3.97981   	3.97877   	4.03468   	4.03468   	0.0675815 	0.0743865 	0.105056  	0.115542  	0.10359   
0.335000	4.01417   	4.01312   	4.06879   	4.06879   	0.0682007 	0.0749816 	0.105862  	0.116456  	0.104389  
0.337500	4.04854   	4.04747   	4.10289   	4.10289   	0.0688199 	0.0755767 	0.106668  	0.117369  	0.105188  
0.340000	4.0829    	4.08183   	4.137     	4.137     	0.0694391 	0.0761717 	0.107474  	0.118283  	0.105987  
0.342500	4.11726   	4.11618   	4.1711    	4.1711    	0.0700582 	0.0767668 	0.108281  	0.119197  	0.106787  
0.345000	4.15163   	4.15054   	4.20521   	4.20521   	0.0706774 	0.0773619 	0.109087  	0.120111  	0.107586  
0.347500	4.18599   	4.18489   	4.23932   	4.23932   	0.0712966 	0.077957  	0.109893  	0.121024  	0.108385  
0.350000	4.22035   	4.21925   	4.27342   	4.27342   	0.0719158 	0.078552  	0.110699  	0.121938  	0.109184  
0.352500	4.25725   	4.25613   	4.31      	4.31      	0.0725988 	0.0791888 	0.111549  	0.122908  	0.110029  
0.355000	4.29415   	4.29302   	4.34657   	4.34657   	0.0732819 	0.0798256 	0.112399  	0.123878  	0.110874  
0.357500	4.33105   	4.32991   	4.38315   	4.38315   	0.0739649 	0.0804624 	0.11325   	0.124848  	0.111719  
0.360000	4.36794   	4.3668    	4.41972   	4.41972   	0.0746479 	0.0810991 	0.1141    	0.125818  	0.112563  
0.362500	4.40484   	4.40369   	4.4563    	4.4563    	0.0753309 	0.0817359 	0.11495   	0.126788  	0.113408  
0.365000	4.44174   	4.44057   	4.49287   	4.49287   	0.076014  	0.0823727 	0.1158    	0.127758  	0.114253  
0.367500	4.47864   	4.47746   	4.52945   	4.52945   	0.076697  	0.0830094 	0.116651  	0.128728  	0.115098  
0.370000	4.51554   	4.51435   	4.56603   	4.56603   	0.07738   	0.0836462 	0.117501  	0.129698  	0.115942  
0.372500	4.55243   	4.55124   	4.6026    	4.6026    	0.078063  	0.084283  	0.118351  	0.130668  	0.116787  
0.375000	4.58933   	4.58813   	4.63918   	4.63918   	0.0787461 	0.0849198 	0.119201  	0.131638  	0.117632  
0.377500	4.62623   	4.62501   	4.67575   	4.67575   	0.0794291 	0.0855565 	0.120052  	0.132608  	0.118477  
0.380000	4.66313   	4.6619    	4.71233   	4.71233   	0.0801121 	0.0861933 	0.120902  	0.133578  	0.119322  
0.382500	4.70003   	4.69879   	4.7489    	4.7489    	0.0807951 	0.0868301 	0.121752  	0.134548  	0.120166  
0.385000	4.73692   	4.73568   	4.78548   	4.78548   	0.0814782 	0.0874669 	0.122602  	0.135518  	0.121011  
0.387500	4.77382   	4.77257   	4.82206   	4.82206   	0.0821612 	0.0881036 	0.123453  	0.136488  	0.121856  
0.390000	4.81072   	4.80945   	4.85863   	4.85863   	0.0828442 	0.0887404 	0.124303  	0.137458  	0.122701  
0.392500	4.84762   	4.84634   	4.89521   	4.89521   	0.0835272 	0.0893772 	0.125153  	0.138428  	0.123545  
0.395000	4.88451   	4.88323   	4.93178   	4.93178   	0.0842103 	0.0900139 	0.126004  	0.139398  	0.12439   
0.397500	4.92141   	4.92012   	4.96836   	4.96836   	0.0848933 	0.0906507 	0.126854  	0.140368  	0.125235  
0.400000	4.95831   	4.95701   	5.00493   	5.00493   	0.0855763 	0.0912875 	0.127704  	0.141338  	0.12608   
0.402500	4.99762   	4.99631   	5.04387   	5.04387   	0.0863162 	0.0919601 	0.128601  	0.142354  	0.126968  
0.405000	5.03694   	5.03561   	5.0828    	5.0828    	0.0870562 	0.0926327 	0.129498  	0.14337   	0.127856  
0.407500	5.07625   	5.07492   	5.12174   	5.12174   	0.0877961 	0.0933053 	0.130394  	0.144386  	0.128744  
0.410000	5.11556   	5.11422   	5.16067   	5.16067   	0.088536  	0.0939779 	0.131291  	0.145403  	0.129632  
0.412500	5.15488   	5.15352   	5.19961   	5.19961   	0.0892759 	0.0946505 	0.132188  	0.146419  	0.13052   
0.415000	5.19419   	5.19283   	5.23854   	5.23854   	0.0900158 	0.095323  	0.133084  	0.147435  	0.131408  
0.417500	5.2335    	5.23213   	5.27748   	5.27748   	0.0907557 	0.0959956 	0.133981  	0.148451  	0.132297  
0.420000	5.27282   	5.27143   	5.31641   	5.31641   	0.0914957 	0.0966682 	0.134878  	0.149467  	0.133185  
0.422500	5.31213   	5.31073   	5.35534   	5.35534   	0.0922356 	0.0973408 	0.135775  	0.150484  	0.134073  
0.425000	5.35145   	5.35004   	5.39428   	5.39428   	0.0929755 	0.0980134 	0.136671  	0.1515    	0.134961  
0.427500	5.39076   	5.38934   	5.43321   	5.43321   	0.0937154 	0.098686  	0.137568  	0.152516  	0.135849  
0.430000	5.43007   	5.42864   	5.47215   	5.47215   	0.0944553 	0.0993586 	0.138465  	0.153532  	0.136737  
0.432500	5.46939   	5.46795   	5.51108   	5.51108   	0.0951952 	0.100031  	0.139362  	0.154548  	0.137625  
0.435000	5.5087    	5.50725   	5.55002   	5.55002   	0.0959352 	0.100704  	0.140258  	0.155564  	0.138514  
0.437500	5.54801   	5.54655   	5.58895   	5.58895   	0.0966751 	0.101376  	0.141155  	0.156581  	0.139402  
0.440000	5.58733   	5.58586   	5.62789   	5.62789   	0.097415  	0.102049  	0.142052  	0.157597  	0.14029   
0.442500	5.62664   	5.62516   	5.66682   	5.66682   	0.0981549 	0.102722  	0.142949  	0.158613  	0.141178  
0.445000	5.66595   	5.66446   	5.70576   	5.70576   	0.0988948 	0.103394  	0.143845  	0.159629  	0.142066  
0.447500	5.70527   	5.70377   	5.74469   	5.74469   	0.0996347 	0.104067  	0.144742  	0.160645  	0.142954  
0.450000	5.74458   	5.74307   	5.78362   	5.78362   	0.100375  	0.104739  	0.145639  	0.161662  	0.143842  
0.452500	5.7862    	5.78467   	5.82481   	5.82481   	0.101166  	0.105443  	0.14658   	0.16273   	0.144776  
0.455000	5.82782   	5.82628   	5.866     	5.866     	0.101957  	0.106147  	0.14752   	0.163798  	0.145709  
0.457500	5.86943   	5.86789   	5.90719   	5.90719   	0.102749  	0.106851  	0.148461  	0.164866  	0.146643  
0.460000	5.91105   	5.90949   	5.94838   	5.94838   	0.10354   	0.107554  	0.149402  	0.165935  	0.147576  
0.462500	5.95267   	5.9511    	5.98957   	5.98957   	0.104331  	0.108258  	0.150343  	0.167003  	0.148509  
0.465000	5.99429   	5.99271   	6.03076   	6.03076   	0.105122  	0.108962  	0.151283  	0.168071  	0.149443  
0.467500	6.0359    	6.03431   	6.07195   	6.07195   	0.105914  	0.109666  	0.152224  	0.169139  	0.150376  
0.470000	6.07752   	6.07592   	6.11314   	6.11314   	0.106705  	0.11037   	0.153165  	0.170208  	0.15131   
0.472500	6.11914   	6.11753   	6.15433   	6.15433   	0.107496  	0.111073  	0.154106  	0.171276  	0.152243  
0.475000	6.16076   	6.15913   	6.19552   	6.19552   	0.108288  	0.111777  	0.155047  	0.172344  	0.153176  
0.477500	6.20237   	6.20074   	6.2367    	6.2367    	0.109079  	0.112481  	0.155987  	0.173412  	0.15411   
0.480000	6.24399   	6.24235   	6.27789   	6.27789   	0.10987   	0.113185  	0.156928  	0.174481  	0.155043  
0.482500	6.28561   	6.28395   	6.31908   	6.31908   	0.110662  	0.113889  	0.157869  	0.175549  	0.155977  
0.485000	6.32723   	6.32556   	6.36027   	6.36027   	0.111453  	0.114592  	0.15881   	0.176617  	0.15691   
0.487500	6.36884   	6.36717   	6.40146   	6.40146   	0.112244  	0.115296  	0.159751  	0.177686  	0.157843  
0.490000	6.41046   	6.40877   	6.44265   	6.44265   	0.113035  	0.116     	0.160691  	0.178754  	0.158777  
0.492500	6.45208   	6.45038   	6.48384   	6.48384   	0.113827  	0.116704  	0.161632  	0.179822  	0.15971   
0.495000	6.4937    	6.49199   	6.52503   	6.52503   	0.114618  	0.117407  	0.162573  	0.18089   	0.160644  
0.497500	6.53532   	6.53359   	6.56622   	6.56622   	0.115409  	0.118111  	0.163514  	0.181959  	0.161577  
0.500000	6.57693   	6.5752    	6.60741   	6.60741   	0.116201  	0.118815  	0.164454  	0.183027  	0.162511  
0.502500	6.62181   	6.62007   	6.6518    	6.6518    	0.117061  	0.119559  	0.165453  	0.184146  	0.163505  
0.505000	6.6667    	6.66494   	6.69619   	6.69619   	0.117921  	0.120303  	0.166453  	0.185265  	0.164499  
0.507500	6.71158   	6.70981   	6.74058   	6.74058   	0.118782  	0.121047  	0.167452  	0.186384  	0.165494  
0.510000	6.75646   	6.75468   	6.78497   	6.78497   	0.119642  	0.121791  	0.168451  	0.187503  	0.166488  
0.512500	6.80134   	6.79955   	6.82936   	6.82936   	0.120502  	0.122535  	0.16945   	0.188622  	0.167482  
0.515000	6.84622   	6.84442   	6.87375   	6.87375   	0.121363  	0.123279  	0.170449  	0.189741  	0.168477  
0.517500	6.8911    	6.88929   	6.91814   	6.91814   	0.122223  	0.124023  	0.171448  	0.19086   	0.169471  
0.520000	6.93599   	6.93416   	6.96253   	6.96253   	0.123083  	0.124767  	0.172447  	0.191979  	0.170465  
0.522500	6.98087   	6.97903   	7.00692   	7.00692   	0.123944  	0.125511  	0.173446  	0.193098  	0.17146   
0.525000	7.02575   	7.0239    	7.05131   	7.05131   	0.124804  	0.126255  	0.174445  	0.194217  	0.172454  
0.527500	7.07063   	7.06877   	7.0957    	7.0957    	0.125664  	0.126999  	0.175444  	0.195336  	0.173449  
0.530000	7.11551   	7.11364   	7.14009   	7.14009   	0.126525  	0.127743  	0.176443  	0.196455  	0.174443  
0.532500	7.16039   	7.15851   	7.18448   	7.18448   	0.127385  	0.128487  	0.177443  	0.197574  	0.175437  
0.535000	7.20528   	7.20338   	7.22888   	7.22888   	0.128245  	0.129231  	0.178442  	0.198694  	0.176432  
0.537500	7.25016   	7.24825   	7.27327   	7.27327   	0.129106  	0.129975  	0.179441  	0.199813  	0.177426  
0.540000	7.29504   	7.29312   	7.31766   	7.31766   	0.129966  	0.130719  	0.18044   	0.200932  	0.17842   
0.542500	7.33992   	7.33798   	7.36205   	7.36205   	0.130826  	0.131463  	0.181439  	0.202051  	0.179415  
0.545000	7.3848    	7.38285   	7.40644   	7.40644   	0.131687  	0.132207  	0.182438  	0.20317   	0.180409  
