Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
2.350000	19.9397   	20.8693   	20.9734   	20.9734   	0.101959  	0.0683306 	0.0936468 	0.125954  	0.0842096 
2.375000	20.1913   	21.1328   	21.2334   	21.2334   	0.103151  	0.0691147 	0.0937229 	0.126001  	0.0842975 
2.400000	20.4429   	21.3964   	21.4934   	21.4934   	0.104343  	0.0698988 	0.0937989 	0.126048  	0.0843855 
2.425000	20.6946   	21.6599   	21.7534   	21.7534   	0.105535  	0.0706829 	0.0938749 	0.126095  	0.0844734 
2.450000	20.9462   	21.9235   	22.0134   	22.0134   	0.106728  	0.071467  	0.0939509 	0.126143  	0.0845613 
2.475000	21.1978   	22.187    	22.2734   	22.2734   	0.10792   	0.0722511 	0.094027  	0.12619   	0.0846492 
2.500000	21.4494   	22.4505   	22.5334   	22.5334   	0.109112  	0.0730352 	0.094103  	0.126237  	0.0847372 
2.525000	21.7225   	22.7344   	22.8115   	22.8115   	0.110408  	0.0738779 	0.0941915 	0.126304  	0.0848349 
2.550000	21.9956   	23.0182   	23.0897   	23.0897   	0.111705  	0.0747207 	0.0942799 	0.126372  	0.0849326 
2.575000	22.2687   	23.302    	23.3678   	23.3678   	0.113001  	0.0755634 	0.0943683 	0.12644   	0.0850304 
2.600000	22.5418   	23.5859   	23.6459   	23.6459   	0.114298  	0.0764061 	0.0944568 	0.126507  	0.0851281 
2.625000	22.8149   	23.8697   	23.924    	23.924    	0.115594  	0.0772488 	0.0945452 	0.126575  	0.0852259 
2.650000	23.088    	24.1535   	24.2022   	24.2022   	0.11689   	0.0780915 	0.0946337 	0.126642  	0.0853236 
2.675000	23.3611   	24.4374   	24.4803   	24.4803   	0.118187  	0.0789343 	0.0947221 	0.12671   	0.0854213 
2.700000	23.6342   	24.7212   	24.7584   	24.7584   	0.119483  	0.079777  	0.0948106 	0.126777  	0.0855191 
2.725000	23.9073   	25.005    	25.0365   	25.0365   	0.120779  	0.0806197 	0.094899  	0.126845  	0.0856168 
2.750000	24.1803   	25.2888   	25.3147   	25.3147   	0.122076  	0.0814624 	0.0949875 	0.126912  	0.0857146 
2.775000	24.4534   	25.5727   	25.5928   	25.5928   	0.123372  	0.0823051 	0.0950759 	0.12698   	0.0858123 
2.800000	24.7265   	25.8565   	25.8709   	25.8709   	0.124668  	0.0831479 	0.0951644 	0.127048  	0.08591   
2.825000	24.9996   	26.1403   	26.149    	26.149    	0.125965  	0.0839906 	0.0952528 	0.127115  	0.0860078 
2.850000	25.2727   	26.4242   	26.4272   	26.4272   	0.127261  	0.0848333 	0.0953413 	0.127183  	0.0861055 
2.875000	25.5458   	26.708    	26.7053   	26.7053   	0.128557  	0.085676  	0.0954297 	0.12725   	0.0862033 
2.900000	25.8189   	26.9918   	26.9834   	26.9834   	0.129854  	0.0865187 	0.0955182 	0.127318  	0.086301  
2.925000	26.092    	27.2757   	27.2615   	27.2615   	0.13115   	0.0873615 	0.0956066 	0.127385  	0.0863987 
2.950000	26.3651   	27.5595   	27.5397   	27.5397   	0.132446  	0.0882042 	0.0956951 	0.127453  	0.0864965 
2.975000	26.6382   	27.8433   	27.8178   	27.8178   	0.133743  	0.0890469 	0.0957835 	0.12752   	0.0865942 
3.000000	26.9113   	28.1271   	28.0959   	28.0959   	0.135039  	0.0898896 	0.095872  	0.127588  	0.086692  
3.025000	27.2111   	28.438    	28.3982   	28.3982   	0.136473  	0.0908088 	0.0959829 	0.127687  	0.0868094 
3.050000	27.5109   	28.7488   	28.7005   	28.7005   	0.137907  	0.0917279 	0.0960938 	0.127786  	0.0869269 
3.075000	27.8107   	29.0596   	29.0028   	29.0028   	0.139341  	0.092647  	0.0962048 	0.127885  	0.0870443 
3.100000	28.1105   	29.3704   	29.3051   	29.3051   	0.140776  	0.0935662 	0.0963157 	0.127984  	0.0871618 
3.125000	28.4103   	29.6813   	29.6074   	29.6074   	0.14221   	0.0944853 	0.0964266 	0.128083  	0.0872792 
3.150000	28.7101   	29.9921   	29.9097   	29.9097   	0.143644  	0.0954045 	0.0965375 	0.128181  	0.0873967 
3.175000	29.0099   	30.3029   	30.212    	30.212    	0.145078  	0.0963236 	0.0966485 	0.12828   	0.0875141 
3.200000	29.3097   	30.6137   	30.5143   	30.5143   	0.146513  	0.0972427 	0.0967594 	0.128379  	0.0876316 
3.225000	29.6095   	30.9245   	30.8166   	30.8166   	0.147947  	0.0981619 	0.0968703 	0.128478  	0.087749  
3.250000	29.9093   	31.2354   	31.1189   	31.1189   	0.149381  	0.099081  	0.0969812 	0.128577  	0.0878665 
3.275000	30.2091   	31.5462   	31.4212   	31.4212   	0.150815  	0.1       	0.0970922 	0.128676  	0.0879839 
3.300000	30.5089   	31.857    	31.7235   	31.7235   	0.152249  	0.100919  	0.0972031 	0.128775  	0.0881013 
3.325000	30.8086   	32.1678   	32.0258   	32.0258   	0.153684  	0.101838  	0.097314  	0.128874  	0.0882188 
3.350000	31.1084   	32.4787   	32.3281   	32.3281   	0.155118  	0.102758  	0.097425  	0.128973  	0.0883362 
3.375000	31.4082   	32.7895   	32.6304   	32.6304   	0.156552  	0.103677  	0.0975359 	0.129072  	0.0884537 
3.400000	31.708    	33.1003   	32.9327   	32.9327   	0.157986  	0.104596  	0.0976468 	0.129171  	0.0885711 
3.425000	32.0078   	33.4111   	33.235    	33.235    	0.15942   	0.105515  	0.0977577 	0.12927   	0.0886886 
3.450000	32.3076   	33.7219   	33.5373   	33.5373   	0.160855  	0.106434  	0.0978687 	0.129368  	0.088806  
3.475000	32.6074   	34.0328   	33.8396   	33.8396   	0.162289  	0.107353  	0.0979796 	0.129467  	0.0889235 
3.500000	32.9072   	34.3436   	34.1418   	34.1418   	0.163723  	0.108272  	0.0980905 	0.129566  	0.0890409 
3.525000	33.2335   	34.6815   	34.4683   	34.4683   	0.165295  	0.109267  	0.0982278 	0.129699  	0.0891826 
3.550000	33.5599   	35.0193   	34.7947   	34.7947   	0.166866  	0.110261  	0.0983651 	0.129831  	0.0893244 
3.575000	33.8862   	35.3572   	35.1212   	35.1212   	0.168438  	0.111255  	0.0985025 	0.129964  	0.0894661 
3.600000	34.2125   	35.695    	35.4476   	35.4476   	0.17001   	0.112249  	0.0986398 	0.130096  	0.0896078 
3.625000	34.5389   	36.0329   	35.7741   	35.7741   	0.171581  	0.113243  	0.0987771 	0.130229  	0.0897495 
3.650000	34.8652   	36.3707   	36.1005   	36.1005   	0.173153  	0.114237  	0.0989144 	0.130361  	0.0898912 
3.675000	35.1915   	36.7086   	36.427    	36.427    	0.174725  	0.115231  	0.0990517 	0.130494  	0.0900329 
3.700000	35.5178   	37.0464   	36.7534   	36.7534   	0.176296  	0.116226  	0.099189  	0.130626  	0.0901746 
3.725000	35.8442   	37.3843   	37.0799   	37.0799   	0.177868  	0.11722   	0.0993263 	0.130759  	0.0903163 
3.750000	36.1705   	37.7222   	37.4063   	37.4063   	0.17944   	0.118214  	0.0994637 	0.130891  	0.090458  
3.775000	36.4968   	38.06     	37.7328   	37.7328   	0.181011  	0.119208  	0.099601  	0.131024  	0.0905997 
3.800000	36.8231   	38.3979   	38.0592   	38.0592   	0.182583  	0.120202  	0.0997383 	0.131156  	0.0907414 
3.825000	37.1495   	38.7357   	38.3857   	38.3857   	0.184155  	0.121196  	0.0998756 	0.131289  	0.0908831 
3.850000	37.4758   	39.0736   	38.7121   	38.7121   	0.185726  	0.12219   	0.100013  	0.131421  	0.0910248 
3.875000	37.8021   	39.4114   	39.0386   	39.0386   	0.187298  	0.123185  	0.10015   	0.131553  	0.0911665 
3.900000	38.1285   	39.7493   	39.365    	39.365    	0.18887   	0.124179  	0.100288  	0.131686  	0.0913082 
3.925000	38.4548   	40.0872   	39.6915   	39.6915   	0.190441  	0.125173  	0.100425  	0.131818  	0.0914499 
3.950000	38.7811   	40.425    	40.0179   	40.0179   	0.192013  	0.126167  	0.100562  	0.131951  	0.0915916 
3.975000	39.1074   	40.7629   	40.3444   	40.3444   	0.193585  	0.127161  	0.100699  	0.132083  	0.0917333 
4.000000	39.4338   	41.1007   	40.6708   	40.6708   	0.195156  	0.128155  	0.100837  	0.132216  	0.091875  
4.025000	39.7864   	41.4657   	41.0214   	41.0214   	0.196865  	0.129223  	0.101003  	0.132383  	0.0920441 
4.050000	40.139    	41.8307   	41.372    	41.372    	0.198575  	0.130291  	0.10117   	0.132551  	0.0922132 
4.075000	40.4917   	42.1957   	41.7225   	41.7225   	0.200284  	0.131358  	0.101336  	0.132719  	0.0923823 
4.100000	40.8443   	42.5607   	42.0731   	42.0731   	0.201993  	0.132426  	0.101503  	0.132886  	0.0925514 
4.125000	41.197    	42.9256   	42.4236   	42.4236   	0.203702  	0.133494  	0.101669  	0.133054  	0.0927205 
4.150000	41.5496   	43.2906   	42.7742   	42.7742   	0.205411  	0.134562  	0.101835  	0.133221  	0.0928897 
4.175000	41.9023   	43.6556   	43.1248   	43.1248   	0.20712   	0.135629  	0.102002  	0.133389  	0.0930588 
4.200000	42.2549   	44.0206   	43.4753   	43.4753   	0.208829  	0.136697  	0.102168  	0.133556  	0.0932279 
4.225000	42.6075   	44.3856   	43.8259   	43.8259   	0.210538  	0.137765  	0.102335  	0.133724  	0.093397  
4.250000	42.9602   	44.7505   	44.1765   	44.1765   	0.212248  	0.138832  	0.102501  	0.133891  	0.0935661 
4.275000	43.3128   	45.1155   	44.527    	44.527    	0.213957  	0.1399    	0.102667  	0.134059  	0.0937352 
4.300000	43.6655   	45.4805   	44.8776   	44.8776   	0.215666  	0.140968  	0.102834  	0.134227  	0.0939043 
4.325000	44.0181   	45.8455   	45.2281   	45.2281   	0.217375  	0.142036  	0.103     	0.134394  	0.0940734 
4.350000	44.3708   	46.2105   	45.5787   	45.5787   	0.219084  	0.143103  	0.103167  	0.134562  	0.0942425 
4.375000	44.7234   	46.5754   	45.9293   	45.9293   	0.220793  	0.144171  	0.103333  	0.134729  	0.0944116 
4.400000	45.076    	46.9404   	46.2798   	46.2798   	0.222502  	0.145239  	0.1035    	0.134897  	0.0945807 
4.425000	45.4287   	47.3054   	46.6304   	46.6304   	0.224211  	0.146307  	0.103666  	0.135064  	0.0947498 
4.450000	45.7813   	47.6704   	46.981    	46.981    	0.22592   	0.147374  	0.103832  	0.135232  	0.0949189 
4.475000	46.134    	48.0354   	47.3315   	47.3315   	0.22763   	0.148442  	0.103999  	0.135399  	0.095088  
4.500000	46.4866   	48.4004   	47.6821   	47.6821   	0.229339  	0.14951   	0.104165  	0.135567  	0.0952571 
4.525000	46.8653   	48.7923   	48.0567   	48.0567   	0.231185  	0.15065   	0.104362  	0.13577   	0.0954551 
4.550000	47.2441   	49.1842   	48.4313   	48.4313   	0.233032  	0.151791  	0.104559  	0.135972  	0.0956531 
4.575000	47.6228   	49.5762   	48.806    	48.806    	0.234879  	0.152932  	0.104755  	0.136175  	0.0958511 
4.600000	48.0015   	49.9681   	49.1806   	49.1806   	0.236725  	0.154072  	0.104952  	0.136378  	0.096049  
4.625000	48.3803   	50.36     	49.5552   	49.5552   	0.238572  	0.155213  	0.105149  	0.136581  	0.096247  
4.650000	48.759    	50.752    	49.9298   	49.9298   	0.240419  	0.156353  	0.105345  	0.136783  	0.096445  
4.675000	49.1377   	51.1439   	50.3045   	50.3045   	0.242265  	0.157494  	0.105542  	0.136986  	0.096643  
4.700000	49.5164   	51.5358   	50.6791   	50.6791   	0.244112  	0.158635  	0.105739  	0.137189  	0.096841  
4.725000	49.8952   	51.9277   	51.0537   	51.0537   	0.245959  	0.159775  	0.105936  	0.137392  	0.097039  
4.750000	50.2739   	52.3197   	51.4283   	51.4283   	0.247806  	0.160916  	0.106132  	0.137594  	0.0972369 
4.775000	50.6526   	52.7116   	51.803    	51.803    	0.249652  	0.162056  	0.106329  	0.137797  	0.0974349 
4.800000	51.0314   	53.1035   	52.1776   	52.1776   	0.251499  	0.163197  	0.106526  	0.138     	0.0976329 
4.825000	51.4101   	53.4955   	52.5522   	52.5522   	0.253346  	0.164338  	0.106722  	0.138202  	0.0978309 
4.850000	51.7888   	53.8874   	52.9268   	52.9268   	0.255192  	0.165478  	0.106919  	0.138405  	0.0980289 
4.875000	52.1676   	54.2793   	53.3014   	53.3014   	0.257039  	0.166619  	0.107116  	0.138608  	0.0982269 
4.900000	52.5463   	54.6713   	53.6761   	53.6761   	0.258886  	0.16776   	0.107312  	0.138811  	0.0984248 
4.925000	52.925    	55.0632   	54.0507   	54.0507   	0.260732  	0.1689    	0.107509  	0.139013  	0.0986228 
4.950000	53.3037   	55.4551   	54.4253   	54.4253   	0.262579  	0.170041  	0.107706  	0.139216  	0.0988208 
4.975000	53.6825   	55.8471   	54.7999   	54.7999   	0.264426  	0.171181  	0.107902  	0.139419  	0.0990188 
5.000000	54.0612   	56.239    	55.1746   	55.1746   	0.266272  	0.172322  	0.108099  	0.139622  	0.0992168 
5.025000	54.4658   	56.6574   	55.5732   	55.5732   	0.268257  	0.173535  	0.108327  	0.13986   	0.099445  
5.050000	54.8704   	57.0759   	55.9718   	55.9718   	0.270241  	0.174749  	0.108555  	0.140098  	0.0996733 
5.075000	55.275    	57.4943   	56.3705   	56.3705   	0.272226  	0.175962  	0.108784  	0.140337  	0.0999015 
5.100000	55.6796   	57.9127   	56.7691   	56.7691   	0.27421   	0.177175  	0.109012  	0.140575  	0.10013   
5.125000	56.0841   	58.3312   	57.1677   	57.1677   	0.276195  	0.178389  	0.10924   	0.140814  	0.100358  
5.150000	56.4887   	58.7496   	57.5663   	57.5663   	0.278179  	0.179602  	0.109468  	0.141052  	0.100586  
5.175000	56.8933   	59.168    	57.965    	57.965    	0.280163  	0.180815  	0.109696  	0.141291  	0.100815  
5.200000	57.2979   	59.5865   	58.3636   	58.3636   	0.282148  	0.182029  	0.109924  	0.141529  	0.101043  
5.225000	57.7025   	60.0049   	58.7622   	58.7622   	0.284132  	0.183242  	0.110152  	0.141768  	0.101271  
5.250000	58.1071   	60.4233   	59.1609   	59.1609   	0.286117  	0.184455  	0.110381  	0.142006  	0.101499  
5.275000	58.5117   	60.8417   	59.5595   	59.5595   	0.288101  	0.185669  	0.110609  	0.142244  	0.101728  
5.300000	58.9163   	61.2602   	59.9581   	59.9581   	0.290086  	0.186882  	0.110837  	0.142483  	0.101956  
5.325000	59.3209   	61.6786   	60.3567   	60.3567   	0.29207   	0.188095  	0.111065  	0.142721  	0.102184  
5.350000	59.7254   	62.097    	60.7554   	60.7554   	0.294055  	0.189309  	0.111293  	0.14296   	0.102412  
5.375000	60.13     	62.5155   	61.154    	61.154    	0.296039  	0.190522  	0.111521  	0.143198  	0.102641  
5.400000	60.5346   	62.9339   	61.5526   	61.5526   	0.298024  	0.191735  	0.11175   	0.143437  	0.102869  
5.425000	60.9392   	63.3523   	61.9513   	61.9513   	0.300008  	0.192948  	0.111978  	0.143675  	0.103097  
5.450000	61.3438   	63.7708   	62.3499   	62.3499   	0.301992  	0.194162  	0.112206  	0.143913  	0.103325  
5.475000	61.7484   	64.1892   	62.7485   	62.7485   	0.303977  	0.195375  	0.112434  	0.144152  	0.103554  
5.500000	62.153    	64.6076   	63.1471   	63.1471   	0.305961  	0.196588  	0.112662  	0.14439   	0.103782  
5.525000	62.5832   	65.0521   	63.5697   	63.5697   	0.308084  	0.197874  	0.112922  	0.144664  	0.104041  
5.550000	63.0134   	65.4965   	63.9923   	63.9923   	0.310206  	0.199159  	0.113181  	0.144937  	0.104299  
5.575000	63.4437   	65.941    	64.4149   	64.4149   	0.312329  	0.200445  	0.113441  	0.145211  	0.104558  
5.600000	63.8739   	66.3855   	64.8374   	64.8374   	0.314451  	0.20173   	0.113701  	0.145484  	0.104817  
5.625000	64.3041   	66.8299   	65.26     	65.26     	0.316573  	0.203016  	0.11396   	0.145758  	0.105075  
5.650000	64.7343   	67.2744   	65.6826   	65.6826   	0.318696  	0.204301  	0.11422   	0.146031  	0.105334  
5.675000	65.1646   	67.7188   	66.1052   	66.1052   	0.320818  	0.205586  	0.114479  	0.146304  	0.105593  
5.700000	65.5948   	68.1633   	66.5277   	66.5277   	0.322941  	0.206872  	0.114739  	0.146578  	0.105851  
5.725000	66.025    	68.6078   	66.9503   	66.9503   	0.325063  	0.208157  	0.114999  	0.146851  	0.10611   
5.750000	66.4552   	69.0522   	67.3729   	67.3729   	0.327186  	0.209443  	0.115258  	0.147125  	0.106369  
5.775000	66.8855   	69.4967   	67.7954   	67.7954   	0.329308  	0.210728  	0.115518  	0.147398  	0.106627  
5.800000	67.3157   	69.9411   	68.218    	68.218    	0.33143   	0.212014  	0.115777  	0.147672  	0.106886  
5.825000	67.7459   	70.3856   	68.6406   	68.6406   	0.333553  	0.213299  	0.116037  	0.147945  	0.107145  
5.850000	68.1761   	70.8301   	69.0632   	69.0632   	0.335675  	0.214584  	0.116297  	0.148219  	0.107403  
5.875000	68.6064   	71.2745   	69.4857   	69.4857   	0.337798  	0.21587   	0.116556  	0.148492  	0.107662  
5.900000	69.0366   	71.719    	69.9083   	69.9083   	0.33992   	0.217155  	0.116816  	0.148765  	0.107921  
5.925000	69.4668   	72.1635   	70.3309   	70.3309   	0.342043  	0.218441  	0.117075  	0.149039  	0.108179  
5.950000	69.8971   	72.6079   	70.7535   	70.7535   	0.344165  	0.219726  	0.117335  	0.149312  	0.108438  
5.975000	70.3273   	73.0524   	71.176    	71.176    	0.346287  	0.221012  	0.117595  	0.149586  	0.108697  
6.000000	70.7575   	73.4968   	71.5986   	71.5986   	0.34841   	0.222297  	0.117854  	0.149859  	0.108956  
6.025000	71.2132   	73.9672   	72.0451   	72.0451   	0.35067   	0.223654  	0.118146  	0.150169  	0.109246  
6.050000	71.6688   	74.4376   	72.4915   	72.4915   	0.352931  	0.22501   	0.118439  	0.150478  	0.109536  
6.075000	72.1245   	74.908    	72.938    	72.938    	0.355192  	0.226367  	0.118731  	0.150787  	0.109827  
6.100000	72.5801   	75.3784   	73.3844   	73.3844   	0.357452  	0.227724  	0.119023  	0.151097  	0.110117  
6.125000	73.0357   	75.8487   	73.8309   	73.8309   	0.359713  	0.22908   	0.119315  	0.151406  	0.110407  
6.150000	73.4914   	76.3191   	74.2773   	74.2773   	0.361974  	0.230437  	0.119607  	0.151716  	0.110698  
6.175000	73.947    	76.7895   	74.7238   	74.7238   	0.364234  	0.231793  	0.1199    	0.152025  	0.110988  
6.200000	74.4027   	77.2599   	75.1702   	75.1702   	0.366495  	0.23315   	0.120192  	0.152334  	0.111278  
6.225000	74.8583   	77.7303   	75.6167   	75.6167   	0.368755  	0.234507  	0.120484  	0.152644  	0.111569  
6.250000	75.314    	78.2007   	76.0632   	76.0632   	0.371016  	0.235863  	0.120776  	0.152953  	0.111859  
6.275000	75.7696   	78.671    	76.5096   	76.5096   	0.373277  	0.23722   	0.121069  	0.153263  	0.112149  
6.300000	76.2253   	79.1414   	76.9561   	76.9561   	0.375537  	0.238577  	0.121361  	0.153572  	0.11244   
6.325000	76.6809   	79.6118   	77.4025   	77.4025   	0.377798  	0.239933  	0.121653  	0.153881  	0.11273   
6.350000	77.1366   	80.0822   	77.849    	77.849    	0.380059  	0.24129   	0.121945  	0.154191  	0.11302   
6.375000	77.5922   	80.5526   	78.2954   	78.2954   	0.382319  	0.242646  	0.122237  	0.1545    	0.113311  
6.400000	78.0479   	81.023    	78.7419   	78.7419   	0.38458   	0.244003  	0.12253   	0.154809  	0.113601  
6.425000	78.5035   	81.4933   	79.1884   	79.1884   	0.386841  	0.24536   	0.122822  	0.155119  	0.113891  
6.450000	78.9592   	81.9637   	79.6348   	79.6348   	0.389101  	0.246716  	0.123114  	0.155428  	0.114182  
6.475000	79.4148   	82.4341   	80.0813   	80.0813   	0.391362  	0.248073  	0.123406  	0.155738  	0.114472  
6.500000	79.8705   	82.9045   	80.5277   	80.5277   	0.393622  	0.24943   	0.123699  	0.156047  	0.114762  
6.525000	80.3513   	83.4007   	80.998    	80.998    	0.396021  	0.250857  	0.124022  	0.156391  	0.115083  
6.550000	80.8322   	83.8969   	81.4683   	81.4683   	0.398421  	0.252284  	0.124346  	0.156735  	0.115405  
6.575000	81.3131   	84.3932   	81.9386   	81.9386   	0.40082   	0.253711  	0.12467   	0.157079  	0.115726  
6.600000	81.7939   	84.8894   	82.4088   	82.4088   	0.403219  	0.255138  	0.124994  	0.157422  	0.116047  
